,Unnamed: 0,purchase,HURRICANE,HOLIDAYS,NEWYEARSDAY,DAYAFTERNEWYEARS,BIRTHDAYOFMARTINLUTHERKINGJR,VALENTINESDAY,WASHINGTONSBIRTHDAY,EASTER,MEMORIALDAY,INDEPENDENCEDAY,LABORDAY,COLUMBUSDAY,VETERANSDAY,THANKSGIVING,CHRISTMASDAY,DAYAFTERCHRISTMAS,NEWYEARSEVE,FIRST_OF_MONTH,FIFTEENTH_OF_MONTH,MON,TUE,WED,THU,FRI,SAT,SUN,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC ,devils_vader_pe,giants_vader_pe,knicks_vader_pe,mets_vader_pe,yankees_vader_pe,devils_pysent_pe,giants_pysent_pe,knicks_pysent_pe,mets_pysent_pe,yankees_pysent_pe,devils_mean_no_neg_pysent,giants_mean_no_neg_pysent,knicks_mean_no_neg_pysent,mets_mean_no_neg_pysent,yankees_mean_no_neg_pysent,devils_mean_roberta,giants_mean_roberta,knicks_mean_roberta,mets_mean_roberta,yankees_mean_roberta,devils_mean_distilbert,giants_mean_distilbert,knicks_mean_distilbert,mets_mean_distilbert,yankees_mean_distilbert,devils_mean_no_neg_pysent.1,giants_mean_no_neg_pysent.1,knicks_mean_no_neg_pysent.1,mets_mean_no_neg_pysent.1,yankees_mean_no_neg_pysent.1,log_purchase,sum_vader,sum_pysent,sum_roberta,sum_distilbert,sum_no_neg_pysent,next_day_purchase,next_day_log_purchase,sum_pe,knicks_pe,mets_pe,yankees_pe,giants_pe,devils_pe,norm_sum_vader,norm_sum_pysent,norm_sum_roberta,norm_sum_distilbert,norm_sum_no_neg_pysent
63,2012-03-04,0.764129179824508,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.0711877088241777,-0.0314996025830742,-0.217127983711694,-0.1468878512626152,0.0233054939058723,-0.1609326330670245,0.0117613975788442,-0.2059432479309763,-0.1251432582743158,0.1182651968742914,-0.0512214390141891,-0.0263303364830512,0.0134129974631692,-0.0971650648158297,0.0392461509182339,0.1860504185581397,0.2098261714903496,0.1912868114904624,0.1968236170795713,0.2120803624751916,0.0178201496484835,0.0117262077967956,0.0041895324844814,0.0171998327693915,0.0038668103795439,-0.0512214390141891,-0.0263303364830512,0.0134129974631692,-0.0971650648158297,0.0392461509182339,-0.2690184205686952,-0.4433976524756888,-0.6061079286825147,0.9960673810937146,0.0548025330786959,-0.2441153838633337,0.7576970098050126,-0.2774716964627685,-1.111450748,-0.597350127,0.0,0.0,0.0,-0.514100621,-2.050772173913592,-0.8962475045972766,-0.368509574193508,0.1118172176473652,-0.5792963188818469
65,2012-03-06,0.5356407147731582,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0158254739306119,-0.0638874221573057,-0.027062730659286,0.0354696080652213,-0.1075628675241831,0.1227116627314407,-0.0152446890711158,0.1455709585573708,0.1048237175684833,-0.0673745263302264,0.0028228845407584,-0.0236864487966363,0.0894624255767336,0.0423606439602186,-0.0841217835813006,0.1699555470899213,0.2095743994414806,0.138771538276959,0.2280825710482895,0.1850380748673342,0.011148870592442,0.0038546274157124,0.0023695655254413,0.0190580588203374,0.0040723489911396,0.0028228845407584,-0.0236864487966363,0.0894624255767336,0.0423606439602186,-0.0841217835813006,-0.6242916509273926,-0.1472179383449416,0.3441625668555,0.9314221307239844,0.0405034713450727,0.0536754433995474,0.7929980718714132,-0.2319344887860416,-0.000305674,-0.537615115,0.0,0.0,0.0,0.537309441,-0.65885052308961,0.571369126746107,-1.0777178740143578,-0.4785559113489481,0.1680752140605325
66,2012-03-07,0.7929980718714132,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1200702361822207,-0.0024244452476976,-0.1768852763936048,0.0205042402235233,-0.0392340807717647,0.2312289823381221,-0.0781415179197808,-0.1893160128540505,-0.1137366350927884,0.0195881309791858,0.2007351862298187,-0.0856593211846191,0.0088928908962055,-0.0162272395918752,-0.0004853114896149,0.2134990971293158,0.2317351103125957,0.1796557730496195,0.2362068546081813,0.2026559874857776,0.0027193293667712,0.0113579678956961,0.0028809755536452,0.0229846637243528,0.010463070606056,0.2007351862298187,-0.0856593211846191,0.0088928908962055,-0.0162272395918752,-0.0004853114896149,-0.2319344887860416,-0.077969326007323,0.0841353571705182,1.06375282258549,0.0504060071465213,0.21451240971983,0.7993328131397736,-0.2239778828472688,-0.483853603,-0.483853603,0.0,0.0,0.0,0.0,-0.3334108045554175,0.1697779384187974,0.3740519691288277,-0.0697045366918032,0.5717309316574952
68,2012-03-09,0.5192865487639301,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1020278643515337,-0.0578564177126883,0.1220344303219952,-0.0769074982214869,0.0471909642185434,0.2769876718746168,-0.2184422354685948,0.0106263696902859,0.062439364887488,0.1611607916156306,0.1848937788611693,-0.0420798131632312,-0.1078531353434757,-0.0675219848156634,0.1159280750207113,0.2478781961792265,0.2788073221306661,0.2218922923080083,0.1805704896346515,0.1876008916073573,0.0097352838344886,0.007948846383987,0.0149432379069988,0.0142499315211398,0.0058129389046848,0.1848937788611693,-0.0420798131632312,-0.1078531353434757,-0.0675219848156634,0.1159280750207113,-0.6552994310979414,0.1364893429578971,0.4595058037184472,1.1167491918599095,0.052690238551299,0.1667338411190206,0.7152205501707025,-0.3351643220754761,-0.435468243,-0.435468243,0.0,0.0,0.0,0.0,0.6744558733353155,0.7495075131612291,0.9554630509147896,0.024605766103746,0.4518201124251176
70,2012-03-11,0.6040062324949346,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0235117906246778,-0.0424914239535945,-0.1083153822242439,-0.071527937195768,0.007910023639222,0.159185819905208,-0.0524339958110088,-0.1469042687058223,-0.0936775620577768,0.0233780352574992,0.1572905527156545,-0.0450306186069528,-0.0647772037692987,-0.0676072768038618,-0.0204956289833827,0.2280947598421024,0.1913523765672127,0.2023814143547085,0.161979748714366,0.1978060905072819,0.0174288238678361,0.0090296925300207,0.0039590206276368,0.0230260412350616,0.0100626591495038,0.1572905527156545,-0.0450306186069528,-0.0647772037692987,-0.0676072768038618,-0.0204956289833827,-0.5041707624003368,-0.1909129291097066,-0.1916923223075836,0.9816143899856714,0.063506237410059,-0.0812403508956829,0.730151292265628,-0.3145035166340056,-0.000222836,-0.391921419,0.0,0.0,0.0,0.391698583,-0.8641988328363797,-0.2562158093484881,-0.5270700437165836,0.4711717861980379,-0.1705256250833585
71,2012-03-12,0.730151292265628,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1261178979943708,-0.0293444521333328,-0.0190966921599507,-0.0688923871947842,0.0241393019717112,0.0814474769715093,-0.0034772833530245,-0.07140408251162,-0.0741408769623759,-0.0324241904332094,0.0886474752939351,-0.0401178277410759,-0.1311766240648695,-0.0296798345371941,-0.0662540086272908,0.2142732770298607,0.2598102243228736,0.1634561882910693,0.2039139631611468,0.1992809944351043,0.0075412920065429,0.0086625721935947,0.0057600816950283,0.0119987885319921,0.0129950577010634,0.0886474752939351,-0.0401178277410759,-0.1311766240648695,-0.0296798345371941,-0.0662540086272908,-0.3145035166340056,0.0329236684780142,-0.4571605956417108,1.0407346472400547,0.0469577921282214,-0.3571616393529903,0.7220151978416873,-0.3257090906686252,-0.352729277,-0.352729277,0.0,0.0,0.0,0.0,0.1877402148581082,-0.6662102844674839,0.1215248165793759,-0.2120728632106623,-0.8630107436519467
72,2012-03-13,0.7220151978416873,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0568715419606058,0.0350242192106537,-0.0831782484696989,-0.0862498821436474,-0.0587519009527326,-0.1002432720300613,0.0249983388050042,-0.2165533850741398,-0.097722601065202,-0.017802854111223,-0.1077111799258946,0.034654266197574,0.0063557431745886,-0.0691444611046974,0.0822558847058773,0.2038304543784183,0.2243705704668536,0.1572653993770366,0.1700258554724611,0.1550959289200942,0.0126152637250405,0.004283236388328,0.0078192462244287,0.0086437062870832,0.0118413785936409,-0.1077111799258946,0.034654266197574,0.0063557431745886,-0.0691444611046974,0.0822558847058773,-0.3257090906686252,-0.250027354316031,-0.514503267380726,0.9105882086148636,0.0452028312185213,-0.1071794939051041,0.7836998224329225,-0.2437292114986628,-0.647471276,0.0,0.0,0.0,0.0,-0.647471276,-1.14201208065515,-0.7547714458683709,-1.306282082414859,-0.2845308875780649,-0.2356256056715757
76,2012-03-17,0.6669416225697511,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0134249804064441,0.0267947922094913,0.0256206420731326,0.0373067728104775,-0.0260312958703683,-0.1687179252053616,0.1920155843879954,0.1776337111577747,0.0710254645000515,0.0562459155308377,-0.0609821912316262,0.110976226910669,0.0892027789807239,-0.0141721088917041,-0.0070158377789301,0.1660031737091637,0.2186806783496622,0.2051773868571995,0.1851052672462537,0.2375028127074316,0.0146837823140322,0.0085554602823202,0.0208029442808239,0.0254565036201892,0.0036273457123967,-0.0609821912316262,0.110976226910669,0.0892027789807239,-0.0141721088917041,-0.0070158377789301,-0.405052759281002,0.0771158916291771,0.5642204863495627,1.0124693188697107,0.0731260362097622,0.236017735978265,0.5139784541861883,-0.6655739323312565,-0.071591376,0.552860357,0.0,0.0,0.0,-0.624451733,0.3954253103167196,0.9112309492742904,-0.1885676552226385,0.8683496446823719,0.6257032745933784
78,2012-03-19,0.7019794389290864,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2300473310878485,0.0161222789258689,-0.0967029093293354,-0.0023907140235132,-0.0121385659866566,-0.0534020734737415,-0.0777336959902646,-0.1865710446512849,-0.0401045266611377,-0.0662919582225528,0.0385267091194669,-0.0224837960986709,0.0370803177414187,0.0001784063825144,-0.0733959536774714,0.2593712516310107,0.2704033830528377,0.1154225865029729,0.1790652575017884,0.1861070013387437,0.0040234466805945,0.0072104850997176,0.0020223349711158,0.0223325969856886,0.0081173661660727,0.0385267091194669,-0.0224837960986709,0.0370803177414187,0.0001784063825144,-0.0733959536774714,-0.3538511646600707,-0.3251572415014848,-0.4642919320644663,1.0103694800273533,0.0437062299031891,-0.0401886330654845,0.7089192054681617,-0.3440137145595771,-0.56200656,0.0,0.0,0.0,0.0,-0.56200656,-1.495091348437927,-0.6772240621096226,-0.2116045083057138,-0.3463218790327699,-0.0674973163652085
82,2012-03-23,0.8396633782684255,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0152838380261681,0.0272428750424585,-0.1482316022454461,-0.0307859093623821,-0.1853299050729607,-0.0109488942244977,0.1060808457797849,-0.233636598323786,-0.0083897186727184,-0.2488422208584464,-0.1049608831727284,0.017960613406763,-0.0058770874889665,-0.0479998981493718,-0.0818433660262554,0.2112894869906366,0.271745699805906,0.1394541833207619,0.2130964554481085,0.1715941666848863,0.0033270651183556,0.0083835438457026,0.0026017560857307,0.0177066635040844,0.0058894543782125,-0.1049608831727284,0.017960613406763,-0.0058770874889665,-0.0479998981493718,-0.0818433660262554,-0.174754207619209,-0.3218207036121623,-0.8411778291607819,1.0071799922502993,0.0379084829320858,-0.4454412428611181,0.6449106751375197,-0.4386434599356194,-1.152190113,-0.5969648,0.0,0.0,0.0,-0.555225313,-1.4794110060465762,-1.2592941287848607,-0.246595651363039,-0.5856966075445481,-1.0845678117720194
84,2012-03-25,0.5004820419296601,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.0492972692319574,-0.0119580002090606,0.0539622835218527,-0.0751612345043622,-0.0366858901818355,-0.0364312009616406,0.0039218350309071,0.2239570557178898,-0.0387101971421496,-0.0312063187314619,-0.0458741747040819,0.0020867494683975,0.1770644024682303,-0.0263746785319374,0.0148550411318456,0.176277175388635,0.2533525265231164,0.186960730176892,0.171082041795469,0.2202331537581895,0.0123817828976749,0.0075707603011378,0.0189081968322473,0.0096790614918081,0.0051599258453775,-0.0458741747040819,0.0020867494683975,0.1770644024682303,-0.0263746785319374,0.0148550411318456,-0.6921835611309932,-0.119140110605363,0.365045853578453,1.0079056276423015,0.0536997273682456,0.2435146796649082,0.6781204683992635,-0.3884303248205058,-0.499702782,0.0,0.0,0.0,0.0,-0.499702782,-0.5268963936397686,0.6036216896275483,-0.2386348709544468,0.0662850792398073,0.6445185025403529
89,2012-03-30,0.8546012061120069,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.041231137570091,-0.0850064427747532,0.0615129834491191,0.0464790116316945,-0.0103447744258004,0.1449592394618847,0.0279355744786283,0.1300579024337639,-0.0131588935718099,-0.0313054135677497,0.0761281637621244,-0.0140544623999144,0.0218944224612381,-0.0350083750435302,-0.0478029036583364,0.246546842999073,0.2402331900792243,0.1852612197581751,0.2433794137276709,0.1932407269434507,0.0210842135005183,0.0155139430547448,0.0123234139935126,0.0139341445281388,0.0044951024036017,0.0761281637621244,-0.0140544623999144,0.0218944224612381,-0.0350083750435302,-0.0478029036583364,-0.1571203444556249,0.053871915450351,0.2608020994778802,1.108661393507594,0.0673508174805162,0.002313690243163,0.6553248984160196,-0.4226241382121042,-0.662668605,-0.662668605,0.0,0.0,0.0,0.0,0.2861882756686864,0.4426255648925039,0.8667336595684215,0.6299050519294223,0.0391716056320271
93,2012-04-03,0.5537585184246975,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.016940189672889,0.0232419836496786,-0.0314487400503415,0.0397687561462734,0.0273389503446841,-0.0969982103303324,0.0577785121937316,0.1689454193406782,0.0885243945757514,-0.0078019984202105,-0.1368104244846678,0.0700875422593411,0.050637701001943,0.0424439547142614,-0.0105653876097174,0.2042385035903071,0.2481768615867218,0.1949445901852515,0.2134538461886948,0.2652221826424625,0.0113556746809753,0.0306830805908762,0.0043745760013633,0.0127123908973633,0.0233525331558433,-0.1368104244846678,0.0700875422593411,0.050637701001943,0.0424439547142614,-0.0105653876097174,-0.5910265745813866,0.0419607604174056,0.2420348891219389,1.1260359841934378,0.0824782553264213,0.0315867717623206,0.7473220461038784,-0.2912590674722359,-0.235616565,-0.63676157,0.0,0.0,0.0,0.401145005,0.2302107938032035,0.4136411123901612,1.0573463318052092,1.2544797954445224,0.1126388376821498
96,2012-04-06,0.7336366253996611,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1711836006416406,-0.0749980813446573,0.1239820391361792,0.0562094268669969,-0.0709153198135433,0.1669124148208973,-0.0993061409236369,0.1127374377811187,-0.0322122624845659,-0.2066934289906618,0.1002373085183837,-0.0312524391763464,0.0587348670530307,0.0334401911714363,0.0242816883316921,0.2432357546108208,0.1991790475428332,0.2650713867591164,0.1991954833333147,0.2007869324691575,0.0074907194510562,0.0099853157819835,0.0144517479460388,0.0077066327760257,0.0027788456268031,0.1002373085183837,-0.0312524391763464,0.0587348670530307,0.0334401911714363,0.0242816883316921,-0.3097414337140647,0.2054616654866161,0.3123212519995442,1.1074686047152429,0.0424132615819073,0.3708832317963928,0.506554728323619,-0.6801229091589857,-0.5,0.0,0.0,-0.5,0.0,0.0,0.9985971445128484,0.522192767524321,0.8536478457363054,-0.3997053644493955,0.9641778786537972
100,2012-04-10,0.778055772750011,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0934142414541541,0.082585630173683,0.065371921215959,-0.1558926447648865,-0.0652680282570577,-0.1884267050876121,0.0783666475605586,0.0905089989536895,-0.1058426541437406,-0.0279574910079554,-0.1179071937965197,0.0489086899631508,-0.0743359566066772,0.0153840125829922,0.0229895042519238,0.2868276826365916,0.2742648596817162,0.2414665399552431,0.1779893073406202,0.1932211699199408,0.0189209791965684,0.0147886010311776,0.0022029411487638,0.0070127433349202,0.0131925489469319,-0.1179071937965197,0.0489086899631508,-0.0743359566066772,0.0153840125829922,0.0229895042519238,-0.2509570700338142,-0.1666173630864563,-0.3632730909353202,1.173769559534112,0.0561178136583619,-0.2099218872102601,0.4870822072315782,-0.7193223667949664,-0.754199185,-0.654199185,-0.67195,0.57195,0.0,0.0,-0.7500197626524675,-0.5212085570336377,1.5810205014945815,0.1661219213958358,-0.4934802235871846
104,2012-04-14,0.6544228705885533,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.219146240573867,-0.0308611859259573,-0.0105432767224971,0.1665547353129283,0.0254087664105001,0.2788355960067347,-0.047293582255944,0.012518577203299,0.3223484690149125,-0.0214442777216896,0.1840677111718061,0.0103993346940613,0.0098963374623329,0.1565229081750075,-0.0386859237266871,0.2038584139948824,0.23923341084314,0.2337429141646928,0.1951100462151225,0.1994783381161717,0.002721462464251,0.0032716400781263,0.0322769831939446,0.0321859488329937,0.0062561537653928,0.1840677111718061,0.0103993346940613,0.0098963374623329,0.1565229081750075,-0.0386859237266871,-0.4240015453609115,0.369705279648841,1.1893655178003542,1.0714231233340097,0.0767121883347084,0.6444007355530412,0.5037248663603903,-0.6857250600470566,-0.1729,0.0,0.41014845,-0.58304845,0.0,0.0,1.77047391950717,1.8767173549523053,0.4582010894719253,1.0164130554502897,1.6506301711843658
105,2012-04-15,0.5037248663603903,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.1501331794018869,-0.0253598653131595,-0.0546718126866111,0.0720469477112837,0.00595834534562,0.0283290050477315,0.0355643105943232,-0.0261750573047236,0.080727141640327,0.1679073472138968,0.0278470325317881,-0.0030473640384886,0.0053842964699092,0.0272511791515189,0.0322648884829413,0.1865203998037329,0.1830952396045904,0.1563550892076455,0.1841903118973588,0.1713326322714412,0.008411464856552,0.0128328739480638,0.0122477435765903,0.0132859482769002,0.0033818827829566,0.0278470325317881,-0.0030473640384886,0.0053842964699092,0.0272511791515189,0.0322648884829413,-0.6857250600470566,-0.1521595643447537,0.4657528123868927,0.8814936727847689,0.0501599134410629,0.1794000651953378,0.6943377203614699,-0.3647968080777856,-1.559329968,-0.666911206,-0.630866395,0.475256395,0.0,-0.736808762,-0.6820741129954901,0.7591555174515929,-1.6254716001617062,-0.0798651411863021,0.4836087856744524
106,2012-04-16,0.6943377203614699,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0205036411156918,0.015791325299789,0.1518648097585205,-0.0122599329894928,0.0159148457179155,-0.1460278584292558,0.0197436426480003,-0.0791249076505619,0.0646787576975232,0.0033906331869337,-0.079832835159262,-0.0144064376103105,-0.1309651580813327,0.0392145724679294,-0.0017051605055068,0.2032656513230147,0.2145826634665837,0.1601010619333999,0.1867259826546069,0.197729072934859,0.0096801459159332,0.0089486670449888,0.0026033833102487,0.0338208466587093,0.0068907936737051,-0.079832835159262,-0.0144064376103105,-0.1309651580813327,0.0392145724679294,-0.0017051605055068,-0.3647968080777856,0.1508074066710404,-0.5127297703243258,0.9624044323124642,0.061943836603585,-0.3753900377769651,0.6953156788073936,-0.3633893224299909,-0.140049,0.0,0.432220245,-0.572269245,0.0,0.0,0.7417448263910388,-0.7520324217822468,-0.7378181086266252,0.4066640954105079,-0.9087589159459988
107,2012-04-17,0.6953156788073936,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.1837893953093127,-0.0533570565379531,0.1067385455009348,-0.161866898874217,-0.0726777790727367,-0.1475031913873484,-0.2006589158554181,0.076566071279579,-0.253760930429937,-0.1245335243325468,-0.0074298445755325,-0.085959628319611,-0.1038339239981293,-0.0909195098992893,-0.0313480088405702,0.2300697469647869,0.215186333296067,0.1612917190956833,0.1990497540397455,0.1869400522667503,0.0099124652684362,0.0156688646622669,0.0025766296201158,0.0228392951992979,0.0215743311350221,-0.0074298445755325,-0.085959628319611,-0.1038339239981293,-0.0909195098992893,-0.0313480088405702,-0.3633893224299909,-0.3649525842932847,-1.2888723219919358,0.9925376056630332,0.0725715858851389,-0.6389818312662646,0.705602045425592,-0.3487038754479635,-0.389392071,0.399779915,-0.61100178,0.48495768,0.0,-0.663127886,-1.6821129322639408,-1.950722397393626,-0.4072339354980975,0.8454577529541769,-1.570300456972788
108,2012-04-18,0.705602045425592,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.15688188434981,-0.0110239807849307,0.0402929471975186,-0.0015378620480198,-0.023719745265102,-0.3769248918665117,-0.0558463806573813,0.1835667669977474,-0.1024861369513924,0.0196930675484815,-0.1213084490395435,-0.0080551099582945,0.1215069938513242,-0.028918749948518,0.0031588620032556,0.2157088453282735,0.2358299416530083,0.2337019704000064,0.2100742386115895,0.2141948506510912,0.0124375780182608,0.0118501116644276,0.0081137450900065,0.003115552433957,0.0042827449715425,-0.1213084490395435,-0.0080551099582945,0.1215069938513242,-0.028918749948518,0.0031588620032556,-0.3487038754479635,-0.1528705252503439,-0.3992304811126089,1.1095098466439688,0.0397997321781944,-0.0672329061835524,0.7889006577589116,-0.2371148751142818,-0.753637766,0.359801924,-0.549901602,-0.563538088,0.0,0.0,-0.6854153339845261,-0.5767418647514728,0.876041845442628,-0.507611572600501,-0.1353708638594034
110,2012-04-20,0.8087283744802982,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2117371532684906,0.0395096581238535,-0.0105370553897557,-0.1189664672384879,0.1249328267322237,0.2675885945241161,0.0526836987981712,0.0556538303446959,-0.146237494091301,0.1894712037186608,0.1631124242074867,0.0217126033794149,0.0331783257586212,-0.0160096825719259,0.1600138884203451,0.2345453293469012,0.2133192430919003,0.2285527425008781,0.1697872469876893,0.2283622432294203,0.0094229852311771,0.0198319014442259,0.0034201906341227,0.006374476889905,0.0039500753427726,0.1631124242074867,0.0217126033794149,0.0331783257586212,-0.0160096825719259,0.1600138884203451,-0.2122921729615665,0.2466761154963242,1.1431749516822272,1.0745668051567892,0.0429996295422033,0.7240151183878841,0.6278026443484997,-0.4655294224957068,-0.727555562,-0.676178269,-0.494911442,0.443534149,0.0,0.0,1.1922879428974769,1.8053797270195888,0.4926897058506974,-0.3754956719596339,1.8504399634820037
113,2012-04-23,0.7032055587755499,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0987445842839575,0.0417134039518232,0.1494044948904768,-0.0882013692617995,-0.0304333697975613,-0.1587929562799395,0.0993583352329071,0.3204716634512436,-0.099811723315538,0.0023291980309367,-0.0335587810915452,-0.0042726578760459,0.2710974882449107,-0.0435235195746937,-0.0110272128559628,0.1545676538083787,0.2336654274724424,0.2142477847392792,0.1875184904900964,0.2158174920442804,0.0228227597603442,0.0128042169344916,0.0017376172371491,0.0080037824491821,0.0052013492651766,-0.0335587810915452,-0.0042726578760459,0.2710974882449107,-0.0435235195746937,-0.0110272128559628,-0.3521060276714954,0.1712277440668967,0.5209851508129362,1.0058168485544772,0.0505697256463436,0.3574306336933262,0.7158424019462755,-0.3342952452626173,-0.141615608,0.0,-0.500878268,0.35926266,0.0,0.0,0.8377119314368474,0.8444574381601319,-0.2615503899926569,-0.0629450020583246,0.9304156269459192
117,2012-04-27,0.8331663525659789,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1208132961283351,0.0396088117843521,-0.0249934153146156,0.0787392645691636,-0.0529937077689718,0.0861167303750911,0.0262100252803668,-0.0302709473083164,0.1116557020504627,-0.1138533139913204,0.0435531016029173,-0.0018101496145729,-0.0700996727487968,0.0219882133162034,-0.0277601508722462,0.2218338966506727,0.2089691804775136,0.1823307206021616,0.2057653708651549,0.1397013461287133,0.0074489387339494,0.00984856982201,0.0034557106789461,0.0078243971704546,0.0030550984884757,0.0435531016029173,-0.0018101496145729,-0.0700996727487968,0.0219882133162034,-0.0277601508722462,-0.1825219537929172,0.1611742493982634,0.0116008797732934,0.958600514724216,0.0316327148938358,-0.0682573166329904,0.6575974616483378,-0.419162295271434,-0.147723753,0.0,-0.599626232,0.451902479,0.0,0.0,0.7904646817837644,0.0577542505595868,-0.7795500210253008,-0.8448076515149759,-0.1379418470390928
118,2012-04-28,0.6575974616483378,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0057218739505568,-0.0008075172738964,-0.2258275698945666,0.0115299281753145,-0.0954803369920746,-0.0757984366680569,0.0175690038369122,-0.3830169795093427,0.0589993702953188,-0.0304255655129781,-0.0741468938059561,-0.0130498129229823,-0.1288190631020019,-0.0181842414766643,0.0804586705758214,0.2051216001467158,0.2170487563075812,0.1617252297853071,0.1922570082647395,0.1929988425073679,0.0027184289145081,0.0128482874151997,0.0061614029907582,0.0063375794463704,0.0044777165432969,-0.0741468938059561,-0.0130498129229823,-0.1288190631020019,-0.0181842414766643,0.0804586705758214,-0.419162295271434,-0.3048636220346662,-0.7201552890217131,0.9691514370117116,0.0325434153101333,-0.3074826814635664,0.5121719420157052,-0.669094886069547,-0.132951376,0.0,0.460336392,-0.593287768,0.0,0.0,-1.3997197650317177,-1.0723845135652916,-0.6637982586876262,-0.8072070687380273,-0.7383304798101643
