,Unnamed: 0,purchase,HURRICANE,HOLIDAYS,NEWYEARSDAY,DAYAFTERNEWYEARS,BIRTHDAYOFMARTINLUTHERKINGJR,VALENTINESDAY,WASHINGTONSBIRTHDAY,EASTER,MEMORIALDAY,INDEPENDENCEDAY,LABORDAY,COLUMBUSDAY,VETERANSDAY,THANKSGIVING,CHRISTMASDAY,DAYAFTERCHRISTMAS,NEWYEARSEVE,FIRST_OF_MONTH,FIFTEENTH_OF_MONTH,MON,TUE,WED,THU,FRI,SAT,SUN,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC ,devils_vader_pe,giants_vader_pe,knicks_vader_pe,mets_vader_pe,yankees_vader_pe,devils_pysent_pe,giants_pysent_pe,knicks_pysent_pe,mets_pysent_pe,yankees_pysent_pe,devils_mean_no_neg_pysent,giants_mean_no_neg_pysent,knicks_mean_no_neg_pysent,mets_mean_no_neg_pysent,yankees_mean_no_neg_pysent,devils_mean_roberta,giants_mean_roberta,knicks_mean_roberta,mets_mean_roberta,yankees_mean_roberta,devils_mean_distilbert,giants_mean_distilbert,knicks_mean_distilbert,mets_mean_distilbert,yankees_mean_distilbert,devils_mean_no_neg_pysent.1,giants_mean_no_neg_pysent.1,knicks_mean_no_neg_pysent.1,mets_mean_no_neg_pysent.1,yankees_mean_no_neg_pysent.1,log_purchase,sum_vader,sum_pysent,sum_roberta,sum_distilbert,sum_no_neg_pysent,next_day_purchase,next_day_log_purchase,sum_pe,knicks_pe,mets_pe,yankees_pe,giants_pe,devils_pe,norm_sum_vader,norm_sum_pysent,norm_sum_roberta,norm_sum_distilbert,norm_sum_no_neg_pysent
95,2012-04-05,0.8110400349634809,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0309793217626269,-0.0244225285972955,-0.0628008395325198,0.1230704742966633,0.0778229078963103,0.1278845870140324,0.0701698988096183,-0.0450520481998615,0.1864740068348077,0.049649166701586,0.0408669124422361,-0.0099890077527622,-0.0874091597736999,0.1666734881691993,0.0971912068160088,0.1902343926869113,0.2151670860981502,0.1798993875971063,0.2465672188566532,0.2209492013504614,0.0129545049005708,0.0073509488126243,0.0040734698653977,0.0119223214673911,0.0225768574434498,0.0408669124422361,-0.0099890077527622,-0.0874091597736999,0.1666734881691993,0.0971912068160088,-0.2094378611486579,0.1446493358257852,0.803792490962147,1.0528172865892824,0.0588781024894337,0.4146668798019642,0.7336366253996611,-0.3097414337140647,1.287945091,0.426914587,0.5,0.0,0.0,0.361030504,0.7128044509099726,1.2812307125255291,0.2540806975018625,0.2800874657435148,1.0740625666023849
97,2012-04-07,0.506554728323619,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0344674739666445,-0.1136222015252362,0.0858856238404475,0.1053699841802972,-0.1825856060140071,0.2427085415093295,0.0071104823982227,0.0188098886075548,0.2208699897231439,-0.2648554551436253,0.1491946903807331,-0.0454332672498858,-0.0804530599895925,0.2098113263539577,-0.0506414206131221,0.2284074042573326,0.2094482006481731,0.3030095793306827,0.2348688178963493,0.1699350267637055,0.0128064241931735,0.0101607183225413,0.1247058996445654,0.0118416355566295,0.0051416829022491,0.1491946903807331,-0.0454332672498858,-0.0804530599895925,0.2098113263539577,-0.0506414206131221,-0.6801229091589857,-0.0704847255518541,0.5895999848588063,1.1456690288962432,0.1646563606191588,0.3649565377641807,0.6184968046693458,-0.480463253421071,0.324927454,0.0,0.45,-0.45,0.0,0.324927454,-0.2982362908237467,0.9504275509600372,1.2727359880343578,4.647411867524513,0.9493035373423214
98,2012-04-08,0.6184968046693458,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.0645058607316071,-0.0997021924279889,0.17138413421444,0.1218689857622675,0.0509481807180468,-0.0701324859327622,-0.0513658803187724,0.3057726419866983,0.102982781854431,-0.0178357164848909,-0.1193753541264405,0.0619232932252731,0.2052846656937467,0.0795388450561343,-0.061743861892202,0.1931894674631101,0.2118122702623582,0.2419935267910285,0.2744075192161835,0.2116336474474753,0.0042374579530067,0.0109269138265882,0.0175606090808729,0.0254683797129836,0.0053183334543858,-0.1193753541264405,0.0619232932252731,0.2052846656937467,0.0795388450561343,-0.061743861892202,-0.480463253421071,0.1799932475351582,0.600676517017727,1.1330364311801555,0.0635116940278372,0.3312551759130232,0.6569696507687606,-0.4201174552193408,0.384223128,0.384223128,0.405,-0.405,0.0,0.0,0.8789061573603013,0.9675343672722052,1.1341466392839623,0.4713970765402617,0.8647225625001693
99,2012-04-09,0.6569696507687606,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0262250500168782,0.0321129111348875,0.1903199813682921,-0.1092185390765854,-0.1760674980021776,-0.0206424692444881,0.0748644900735175,0.1352623201337008,-0.103391444032642,-0.1497930069942859,-0.0908003771540029,0.0786077790382816,0.0242548731033666,-0.0381859582367631,0.0228404896797,0.2510170900008895,0.2872801501892488,0.2303662379458546,0.1798596696533037,0.1877596037968198,0.0037088567335475,0.016284279084512,0.0025656480318866,0.0187987041157464,0.0126651117537078,-0.0908003771540029,0.0786077790382816,0.0242548731033666,-0.0381859582367631,0.0228404896797,-0.4201174552193408,-0.0366280945587052,-0.0702664972030333,1.1362827515861165,0.0540225997194003,-0.0065663871388355,0.778055772750011,-0.2509570700338142,1.0,0.0,0.3645,0.6355,0.0,0.0,-0.1391241860611675,-0.0686833528165867,1.1697612801526625,0.079615685385061,0.0168850996753727
101,2012-04-11,0.4870822072315782,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000681787342424,-0.0126035450885832,-0.0511456846020257,-0.0733523321182542,0.0249275477273709,-0.0572481032851268,0.0644940322313795,-0.0362144579717406,-0.1351228102222418,0.0620673865987259,-0.0309032292724716,0.0070506749606541,-0.0272774726612067,-0.0375173726853897,0.087027989305784,0.2142347114905715,0.2099334092214418,0.1690787999983174,0.1892773226434692,0.1968414161267286,0.0029934220138238,0.0037693423558321,0.0084767002798382,0.0127424502795141,0.0178746604660497,-0.0309032292724716,0.0070506749606541,-0.0272774726612067,-0.0375173726853897,0.087027989305784,-0.7193223667949664,-0.1114922267390682,-0.1052627733542635,0.9793656594805284,0.0458565753950579,-0.0032388207052598,0.7175216505633071,-0.3319521568024922,0.321220734,0.411220734,-0.604755,0.514755,0.0,0.0,-0.490954515690005,-0.1227322969391255,-0.5517403532781735,-0.257539396649853,0.025236359011624
103,2012-04-13,0.8237220089982736,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.1110123187552527,0.0061716340441102,-0.0004750989742328,0.0475364702806964,0.1741471793512673,0.0134152079387904,0.1328699367032627,0.1525654033239055,0.1246910489016729,0.2994035151895444,0.0372882251541175,0.0881355836274124,0.0502786424739982,0.0362272106811863,0.2122156066371997,0.2581620578865881,0.2207742527179006,0.1568223141038264,0.2347888564386746,0.2359583817969951,0.0149070148452929,0.0101895012314821,0.0059138007032183,0.0427407377845421,0.0146872144451393,0.0372882251541175,0.0881355836274124,0.0502786424739982,0.0362272106811863,0.2122156066371997,-0.1939221737144991,0.1163678659465884,1.571235649205004,1.1065058629439848,0.0884382690096747,0.8482905371478282,0.6544228705885533,-0.4240015453609115,1.581533369,0.370098661,0.4557205,0.4632795,0.0,0.292434708,0.5798932879779881,2.466485172109929,0.8430858253116769,1.500554117843543,2.1623364415547948
109,2012-04-19,0.7889006577589116,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0347829816291147,-0.0078740489936755,-0.0860737294055829,0.0286000364016801,-0.0411041666990378,-0.0648719784301044,-0.0764448334920559,-0.0922540055435733,0.0269651965519798,-0.0185771207262395,-0.0394821281828837,-0.0098951804522936,-0.0624680725506388,-0.0552469255879269,0.002898864070727,0.1924663549295047,0.2434353506694679,0.2152990284000313,0.2199868036899715,0.2146700571103458,0.011749210446786,0.0119865384651641,0.0090772601436201,0.0165753499423589,0.0100425766090943,-0.0394821281828837,-0.0098951804522936,-0.0624680725506388,-0.0552469255879269,0.002898864070727,-0.2371148751142818,-0.1412348903257308,-0.5535696270460253,1.0858575947993212,0.0594309356070233,-0.328386885406032,0.8087283744802982,-0.2122921729615665,0.896000623,0.0,0.0,0.492815721,0.0,0.403184902,-0.6307326822026993,-0.8151063078261489,0.6165583842178942,0.302912586966452,-0.790794174172479
111,2012-04-21,0.6278026443484997,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.069220378384889,-0.0713153876844711,-0.1196283498507802,0.0907733310005124,0.1135844783262974,0.0130514665544244,-0.1939473882478402,-0.3809225558746599,-0.0232938970999053,0.1519332400681813,-0.0215171128237934,0.0062172221352205,-0.2104818557932206,0.0279230819933468,0.1121634165123498,0.183231573527446,0.2202132483301954,0.2147759629685121,0.215137990591389,0.2410352934655178,0.0037965447075839,0.0204499798154104,0.020007463677272,0.0093255652735924,0.01335677372852,-0.0215171128237934,0.0062172221352205,-0.2104818557932206,0.0279230819933468,0.1121634165123498,-0.4655294224957068,-0.0558063065933304,-0.6045696305519934,1.0743940688830602,0.0669363272023787,-0.1713904959521938,0.4790867933666269,-0.735873500977845,0.316626848,0.0,0.554579702,0.399180734,0.0,-0.637133588,-0.2292538177728916,-0.8938717264047323,0.4907946555831521,0.612791766666293,-0.3967772283484418
112,2012-04-22,0.4790867933666269,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.0602607425564504,-0.0045233367592807,0.0331556995396579,-0.0287984465439832,-0.0400412694089114,-0.2915157494835777,0.0241098354697679,0.1356142031402565,0.0101328247950501,-0.0914477471089786,-0.123043391849479,-0.0269074826327559,0.1042260034718091,-0.1031500781043422,-0.1043596064818011,0.1951311711343613,0.2233830580824808,0.1829897173582085,0.1641064441452423,0.1710169480884268,0.0046973034633316,0.018431057660573,0.008214289518544,0.012739777711183,0.0057554687582754,-0.123043391849479,-0.0269074826327559,0.1042260034718091,-0.1031500781043422,-0.1043596064818011,-0.735873500977845,-0.1004680957289678,-0.71957574438062,0.9366273388087196,0.049837897111907,-0.5064691111931382,0.7032055587755499,-0.3521060276714954,0.391439558,0.391439558,0.0,0.0,0.0,0.0,-0.4391456783443624,-1.0714894533083776,-1.0206127231351312,-0.093160404286303,-1.2377306607648255
114,2012-04-24,0.7158424019462755,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0926405195909457,-0.0074172178503943,0.0480359656912843,-0.005046172034112,0.0340938867801847,0.0846453209192857,0.0556651253195797,-0.253238557324711,-0.0264112020240374,0.0769604640127724,0.0335807851090976,-0.0191355956978043,-0.1507312391335907,-0.024409236024591,-0.0643415338260113,0.1427681266607788,0.2357478588977454,0.1442411912721581,0.1805770975456107,0.1794713873161124,0.0078885055118007,0.0044646013627412,0.0021836916190901,0.0081675431360053,0.0087440507975669,0.0335807851090976,-0.0191355956978043,-0.1507312391335907,-0.024409236024591,-0.0643415338260113,-0.3342952452626173,-0.022974057003983,-0.51245248824291,0.8828056616924054,0.0314483924272042,-0.4500736391457993,0.7217260035787865,-0.3261097085445771,0.299125724,0.0,0.549209559,-0.676663606,0.0,0.426579771,-0.0749558801751277,-0.751604181827234,-1.6110780690477111,-0.8524178733181127,-1.096193828410277
115,2012-04-25,0.7217260035787865,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10746542928076,0.0424913914022863,0.0679865357888225,-0.0016751075945199,-0.0550620774150135,0.0879086459125758,0.0193688439160263,0.0320836129131105,0.0115578251823153,-0.1430375175531497,0.0371771460725977,0.0009637323461411,-0.0460337930144497,-0.0348681180538727,-0.0794502891917766,0.2369868858213707,0.1979145522774996,0.2279056588068921,0.1902917952255706,0.1882258264695384,0.0100646315781608,0.0033334956692991,0.0243915018744449,0.0218912774658043,0.0083565660813665,0.0371771460725977,0.0009637323461411,-0.0460337930144497,-0.0348681180538727,-0.0794502891917766,-0.3261097085445771,0.1612061714623354,-0.2365412333118422,1.0413247186008714,0.0680374726690755,-0.2444226436827204,0.808413752834607,-0.2126812811844574,0.23758696,0.352295602,0.494288603,-0.608997245,0.0,0.0,0.7906147022274373,-0.3254813584700814,0.1279983549164433,0.6582553576881651,-0.580067454931729
116,2012-04-26,0.808413752834607,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0097324278093444,0.0410151462014516,-0.0362747440526859,0.0668793378382988,0.0013410205485049,0.1431279193931598,0.0116588120473797,-0.0227494121389683,0.1689522615349751,-0.0871229892067184,0.0153255820329659,-0.044589569475413,0.0044739048904539,0.1617861832369233,-0.0524392113715983,0.2008057557701396,0.1882802809251006,0.1841569737951045,0.1838627269768844,0.2271058971551482,0.0123256206672815,0.0130292409013054,0.0064150455837446,0.0073405383246155,0.0126477669355061,0.0153255820329659,-0.044589569475413,0.0044739048904539,0.1617861832369233,-0.0524392113715983,-0.2126812811844574,0.063228332726225,0.3829803702564915,0.9842116346223774,0.0517582124124531,0.1691137786266635,0.8331663525659789,-0.1825219537929172,1.145847579,0.317066042,0.444859743,0.0,0.0,0.383921794,0.3301595510771142,0.6313201134714796,-0.4985762650943021,-0.013875303364116,0.4577930886908505
119,2012-04-29,0.5121719420157052,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.059432606666356,-0.0112685908345631,-0.1101267872881152,0.1637764867088573,0.1200502394207006,-0.2010093141599421,0.0603521039061067,-0.2600780013528023,0.2325399064120074,0.1513042621217393,-0.0193465184623451,0.024371263307882,-0.125995697211754,0.1703394649426947,0.0437045104208794,0.1651360387488405,0.192830895121682,0.209525356513702,0.2101610559203445,0.1919998984910248,0.0148922939365847,0.0139819509399488,0.0023956222784445,0.0155253595267372,0.0105668419424207,-0.0193465184623451,0.024371263307882,-0.125995697211754,0.1703394649426947,0.0437045104208794,-0.669094886069547,0.1029987413405236,0.169255002921823,0.9696532447955938,0.0573620686241358,0.186146045994714,0.7150181843718687,-0.3354473039236064,0.225873374,0.0,0.414302752,0.466041008,0.0,-0.654470386,0.5170639546242175,0.3012384103004845,-0.6582930399250938,0.2174941520426824,0.5005393072004863
124,2012-05-04,0.8342012179510735,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1095648460598908,-0.0563855832548155,-0.0988765569291192,0.0423583414451492,0.1115568342674893,0.0672520467482505,-0.0223391565603964,-0.2242599173571043,0.1108964055776269,0.1222315669258934,0.103514255496712,0.0075427454507689,-0.0548573190248595,0.0707785930823339,0.0813189808272945,0.2264392247397789,0.2638998977679875,0.2025613683081061,0.1477681097205295,0.1841474823436077,0.0036520452560589,0.0197024064821016,0.0025852055334733,0.0036323954399164,0.0194512200140336,0.103514255496712,0.0075427454507689,-0.0548573190248595,0.0707785930823339,0.0813189808272945,-0.1812806371974936,0.1082178815885946,0.4703754569987697,1.0248160828800097,0.0490232727255837,0.4165945116644995,0.6373386362843458,-0.4504541535436842,0.089016591,0.0,-0.457175964,0.546192555,0.0,0.0,0.5415917462432273,0.766294821623443,-0.053114122875681,-0.1267942438255405,1.078900382438733
125,2012-05-05,0.6373386362843458,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0976811568031972,-0.0707769319645098,0.1452670987637926,0.1746414921491192,-0.0240094019230786,0.102089882353441,0.0322432641452876,0.0433695637539637,0.3350098926972567,-0.0160414192545204,-0.0149935975946632,-0.0152712167032391,-0.0626290629518001,0.208297206958742,-0.0174146818860606,0.2160192942612019,0.1900644094283088,0.1995283406227826,0.2039973640575772,0.1863806251923193,0.0169632616535618,0.0065881116102196,0.002559147242573,0.0045096467946131,0.0049228407413319,-0.0149935975946632,-0.0152712167032391,-0.0626290629518001,0.208297206958742,-0.0174146818860606,-0.4504541535436842,0.3228034138285205,0.6926484793413865,0.9959900335621898,0.0355430080422994,0.1959772956459579,0.7397808991129052,-0.3014012189047915,0.080114932,0.0,0.588541632,-0.5084267,0.0,0.0,1.5500546288378363,1.1095776929960754,-0.3693581363231972,-0.6833612542368277,0.525212989026499
126,2012-05-06,0.7397808991129052,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.0175264716519294,-0.0047133091198177,0.0980758030288275,0.1581378429342072,0.1791577267114402,0.2089992671709144,0.0300094272004595,0.2439468271433154,0.2343997909859912,0.257337511237951,0.1479556448120685,-0.0072112060108814,0.1614947606711038,0.1966917761970092,0.1521844737602878,0.1509654578976826,0.1723188569028651,0.2166161585391635,0.221777425610926,0.2163490494835423,0.003229550391111,0.0072937029663674,0.0046892929791338,0.007727927891974,0.012130337240087,0.1479556448120685,-0.0072112060108814,0.1614947606711038,0.1966917761970092,0.1521844737602878,-0.3014012189047915,0.4131315919027278,2.276923722597808,0.9780269484341796,0.0350708114686732,1.3022308988591758,0.6917850058922731,-0.3684800567638631,1.404994528,0.0,0.529687469,0.54241597,0.0,0.332891089,1.974559551836953,3.556363851827937,-0.5664270468821495,-0.7028570906676561,3.301599551553603
127,2012-05-07,0.6917850058922731,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0318893753508352,-0.0198241657955205,0.064431354039076,-0.1291039413592135,0.0076669893938315,-0.024977586946703,-0.0320123517368724,0.1371963916911486,-0.122409160503498,-0.0314902542652562,-0.0332548522032368,-0.0294349882972446,0.1098252841365041,-0.1052920656427446,-0.0733485437146775,0.2112861310024207,0.206489155721983,0.2391505200001928,0.1397468353156,0.225295753923193,0.0417032730931634,0.0033899764274778,0.0151332788381929,0.0086795417958637,0.0084849231881724,-0.0332548522032368,-0.0294349882972446,0.1098252841365041,-0.1052920656427446,-0.0733485437146775,-0.3684800567638631,-0.0449403883709913,-0.3367032932039797,1.0219683959633894,0.0773909933428702,-0.2630103314427988,0.4807834455395724,-0.7323383274280029,0.476718722,0.0,0.476718722,0.0,0.0,0.0,-0.1781885148228046,-0.4801736335828496,-0.0843554466389506,1.044439246546767,-0.6267173427835153
128,2012-05-08,0.4807834455395724,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1199829792696754,0.0250841569646809,0.1102177640897139,-0.1285985674253123,-0.0552337448990869,-0.0580242982794962,0.0499826585513631,0.0091317271379689,-0.3179680404139863,-0.0085993434716646,-0.0912323910223125,0.0221339066434266,-0.0401445229425247,-0.0892322333118082,-0.0377119319591879,0.1910004492120199,0.270010902472636,0.2178831315779296,0.1581948719333123,0.2015551037574187,0.0093022979031481,0.0129786331290507,0.0023094415753968,0.0081531244361416,0.0059639734924712,-0.0912323910223125,0.0221339066434266,-0.0401445229425247,-0.0892322333118082,-0.0377119319591879,-0.7323383274280029,-0.1685133705396798,-0.7978516416606284,1.0386444589533164,0.0387074705362084,-0.4723743451848133,0.7058613892317512,-0.34833639329758,1.216823203,0.0,0.42904685,0.488174373,0.0,0.29960198,-0.7589302102569258,-1.1923803040933696,0.0985938375412426,-0.5527083723258721,-1.152162351723328
130,2012-05-10,0.7965181093272147,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1044454629563609,0.0722307915132509,0.072594568533662,0.0299605471717587,-0.1145157113465356,-0.1185950152607682,0.0246807680463106,-0.0161750451547381,-0.0041463014736535,0.0019747490041409,-0.1014271381322151,0.0120489560138336,0.0238283280847588,-0.0807714624477254,0.0052419840017764,0.2033234139969355,0.2110576356466316,0.1793648925244094,0.2262930238517805,0.2143032054612036,0.0027679561776317,0.0066480223307661,0.0072663780156289,0.0125657954268177,0.0149990608740769,-0.1014271381322151,0.0120489560138336,0.0238283280847588,-0.0807714624477254,0.0052419840017764,-0.2275054137609104,0.1647156588284969,-0.3944195097978517,1.0343421714809606,0.0442472128249213,-0.2821586649591434,0.6315048069345731,-0.4596497252893297,0.495421242,0.0,0.0,0.495421242,0.0,0.0,0.8071078353327553,-0.569311705078404,0.0513944227944685,-0.3239860232831897,-0.6747742943858867
132,2012-05-12,0.726875678781631,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0160907773447079,0.0603629489206455,0.0020848612656726,0.1648641196307007,0.2861552215711889,-0.0023710060384305,0.1196934173381836,-0.1107591228930791,0.3061603612136125,0.3934770266812479,-0.0877993486342011,0.0228208771373313,0.0742574751563202,0.173212105582449,0.2588717619655729,0.2155649377006827,0.28002538935239,0.2689435579814017,0.2206913119069103,0.2115968271078267,0.0373276495109518,0.0099690057335225,0.0027460094588604,0.0121259323328337,0.003455661198053,-0.0877993486342011,0.0228208771373313,0.0742574751563202,0.173212105582449,0.2588717619655729,-0.3189998218742104,0.4973763740434997,1.588926418716479,1.1968220240492111,0.0656242582342214,0.8827257424149446,0.4796044097905639,-0.7347936611451027,0.81406636,0.0,0.412775154,0.401291206,0.0,0.0,2.3704750404275226,2.493807147987548,1.833923832704966,0.558619662466718,2.248759157741924
134,2012-05-14,0.6725989703275431,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1543838372993027,-0.0414867959783827,0.2208357830797402,-0.0629294585536778,-0.0601973816948496,0.0444691249144779,0.0179384382119775,0.1576992468636561,-0.0232080319604846,-0.130156694541818,-0.0085574303723877,0.0030763411474521,-0.1018924692254855,0.0169898599360903,-0.0380465245089924,0.1469153441488151,0.2234358300520007,0.1298888007178902,0.1827901237690821,0.1578026895324001,0.0071633303071712,0.0129168534056647,0.0043668069411068,0.0144960201706998,0.012442115338199,-0.0085574303723877,0.0030763411474521,-0.1018924692254855,0.0169898599360903,-0.0380465245089924,-0.3966060105609589,-0.0981616904464726,-0.1901183625588375,0.8408327882201881,0.0513851261628415,-0.2568604460466465,0.6896990786576865,-0.3714998944053074,0.129035533,0.0,0.434347874,0.425045877,0.0,-0.730358218,-0.4283065313835322,-0.253784954644305,-2.071552892233876,-0.0292791180109733,-0.6112828536886418
137,2012-05-17,0.7152566386332284,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1155188732383519,-0.0404462267240685,0.1038105265244712,0.0377742068751728,-0.0157519661047916,0.0810330907719372,0.0037987551554925,0.3163500323631121,0.1356211428670763,-0.0026660006764981,0.0369639083488661,-0.0133319314222183,0.0743749228367895,0.0564739271794237,-0.0504489179362054,0.209443170640734,0.2096598289581015,0.2460825089365244,0.2387308136228912,0.1543721426965203,0.0114083951522843,0.0093000432938424,0.0028451715837805,0.0125181363821239,0.0067615838829805,0.0369639083488661,-0.0133319314222183,0.0743749228367895,0.0564739271794237,-0.0504489179362054,-0.3351138655385722,0.2009054138091358,0.742200838494431,1.0582884648547717,0.0428333302950116,0.2080638180133111,0.7880723726054846,-0.2381653499336301,0.006498044,0.0,0.5066396,-0.500141556,0.0,0.0,0.9771846538731678,1.1861073408771607,0.3141037465811365,-0.3823617593116057,0.5555467734236152
138,2012-05-18,0.7880723726054846,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0771354859145167,-0.0589418262738839,0.0155362046412549,-0.105555475118877,-0.0652805977771407,0.0146464565590356,0.0023396218876861,-0.1379745462885903,-0.1591817090375457,-0.0884992740077399,-0.0863316312465604,-0.0019253489289812,-0.214506200102496,-0.0622856649935434,-0.039606810369763,0.2025321830558823,0.2254381302939351,0.3375399587675929,0.1891078727188796,0.1893315667982067,0.0151073531758811,0.0065956995208074,0.0026181986104347,0.0163911854719272,0.0180909029327772,-0.0863316312465604,-0.0019253489289812,-0.214506200102496,-0.0622856649935434,-0.039606810369763,-0.2381653499336301,-0.1371062086141299,-1.1779807621698424,1.1439497116344963,0.0588033397118276,-0.809311311282688,0.6123598142020441,-0.4904352375312557,0.00584824,0.0,-0.54402436,0.5498726,0.0,0.0,-0.611329592829734,-1.7794592694372309,1.2538737504363584,0.2770006943336129,-1.99777972406511
140,2012-05-20,0.487410096914245,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0761321101990376,-0.0387963489788156,0.0351672424260831,0.2073809679505219,-0.0682192404844051,-0.0146558825429284,-0.0154959906549592,-0.1040423313850799,0.1889566841268503,-0.1921022722716237,-0.1057262310255165,0.0015999616917227,0.0141671839394527,0.1174447499087255,-0.0688142111253861,0.1530280192448219,0.186473702962482,0.1195166499664386,0.2048884742311202,0.1962174853214468,0.0283965645420477,0.0093571284324026,0.0024529462039935,0.025508223758079,0.0100071194189904,-0.1057262310255165,0.0015999616917227,0.0141671839394527,0.1174447499087255,-0.0688142111253861,-0.7186494221372288,0.2116647311124219,-0.2199968859497442,0.8601243317263095,0.0757219823555132,-0.0826570932220034,0.629406879827029,-0.4629773636409497,0.104737075,0.0,0.559340269,-0.454603194,0.0,0.0,1.0277489767758423,-0.2999299397347349,-1.859909767756123,0.9755298833108402,-0.1740812513393403
