,purchase,HURRICANE,HOLIDAYS,NEWYEARSDAY,DAYAFTERNEWYEARS,BIRTHDAYOFMARTINLUTHERKINGJR,VALENTINESDAY,WASHINGTONSBIRTHDAY,EASTER,MEMORIALDAY,INDEPENDENCEDAY,LABORDAY,COLUMBUSDAY,VETERANSDAY,THANKSGIVING,CHRISTMASDAY,DAYAFTERCHRISTMAS,NEWYEARSEVE,FIRST_OF_MONTH,FIFTEENTH_OF_MONTH,MON,TUE,WED,THU,FRI,SAT,SUN,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC ,devils_vader_pe,giants_vader_pe,knicks_vader_pe,mets_vader_pe,yankees_vader_pe,devils_pysent_pe,giants_pysent_pe,knicks_pysent_pe,mets_pysent_pe,yankees_pysent_pe,devils_mean_no_neg_pysent,giants_mean_no_neg_pysent,knicks_mean_no_neg_pysent,mets_mean_no_neg_pysent,yankees_mean_no_neg_pysent,devils_mean_roberta,giants_mean_roberta,knicks_mean_roberta,mets_mean_roberta,yankees_mean_roberta,devils_mean_distilbert,giants_mean_distilbert,knicks_mean_distilbert,mets_mean_distilbert,yankees_mean_distilbert,devils_mean_no_neg_pysent.1,giants_mean_no_neg_pysent.1,knicks_mean_no_neg_pysent.1,mets_mean_no_neg_pysent.1,yankees_mean_no_neg_pysent.1,log_purchase,sum_vader,sum_pysent,sum_roberta,sum_distilbert,sum_no_neg_pysent,next_day_purchase,next_day_log_purchase,sum_pe,knicks_pe,mets_pe,yankees_pe,giants_pe,devils_pe,norm_sum_vader,norm_sum_pysent,norm_sum_roberta,norm_sum_distilbert,norm_sum_no_neg_pysent
2012-07-07,0.6170761942616145,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0200100063981983,-0.0042847742939794,-0.0800232872291729,0.1833727200161485,-0.0423553070225046,-0.0053846722020282,-0.0031194074723797,-0.0578452397279862,0.299683271266993,-0.0335356767450834,-0.0222837131319441,-0.0205560011205594,-0.0250876459186945,0.1907175807212245,-0.0361305224828877,0.242706868975879,0.2054653293808223,0.194464044430508,0.2464907842787039,0.2168651183826026,0.0030416626262755,0.0153906144310894,0.0036270444442589,0.007161431997233,0.0108834793859871,-0.0222837131319441,-0.0205560011205594,-0.0250876459186945,0.1907175807212245,-0.0361305224828877,-0.48276277119128796,0.07671935786868989,0.37311767125379314,1.105992145448516,0.0401042328848439,0.17331939613427758,0.7223467736697963,-0.32524995945294155,0.328341877,0.0,0.478673587,-0.15033171,0.0,0.0,0.39356176632578554,0.6160879651997406,0.8374499478192717,-0.49503948652134655,0.4683480101856624
2012-07-08,0.7223467736697963,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.1154402735827333,-0.0065065917363763,0.1470886568783597,0.025596980424056,-0.0573419792623447,-0.2526741451670083,-0.0393001309469114,-0.0149215972732826,-0.0009682123573417,0.0165528562930424,-0.0836397214692007,-0.0579298988863836,-0.0320621531640595,-0.0404043696526792,-0.0626913544334043,0.2659322068530826,0.3167301744685317,0.2178243702898422,0.2141734214251552,0.1787511765415191,0.05412718022337,0.0087816889736597,0.0021846357267349,0.0061996960734606,0.01838891021202,-0.0836397214692007,-0.0579298988863836,-0.0320621531640595,-0.0404043696526792,-0.0626913544334043,-0.32524995945294155,-0.006603207279038598,-0.8447662246629564,1.1934113495781307,0.08968211120924521,-0.5534549952114546,0.7657622648566934,-0.2668835166078451,-0.20449231,0.0,-0.569193771,0.364701461,0.0,0.0,0.00198031459909216,-1.264836118085336,1.7965061008678544,1.5519093063879337,-1.3556520638120144
2012-07-13,0.7993337584756111,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0457488802590062,0.0267370938996137,0.0769716793365601,-0.0480242106547169,-0.0633869057163776,-0.2485375697665229,0.0703327828210472,0.0612641482734606,0.0086815411431568,0.0340671766248059,-0.0952898441934405,0.0726641127636499,0.0330867346014287,0.0438565227532528,0.037992165357758,0.2520586022437783,0.2662375536115417,0.3026927172973314,0.1573458864557177,0.2373773770604748,0.0699649393518484,0.0257745872771154,0.0027322371358475,0.0084872742419846,0.0100249460634222,-0.0952898441934405,0.0726641127636499,0.0330867346014287,0.0438565227532528,0.037992165357758,-0.2239767001918556,-0.053451223393926904,0.11042746166124541,1.215712136668844,0.11698398407021811,0.1846193825652978,0.6107143145837509,-0.49312599939495194,-0.184043079,0.0,-0.512274394,0.328231315,0.0,0.0,-0.21818590481888503,0.21038398691213994,2.0411629504711044,2.67913656148056,0.4967078097765491
2012-07-14,0.6107143145837509,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0032792005664389,0.0173302054564918,-0.1792833317343507,-0.2325675182324613,0.1167750070774823,-0.1248462136315835,0.1073317378157378,-0.1638756382961245,-0.4279452403607024,0.0983306738549631,0.1318392160480309,0.0445922566151449,-0.0787772638841914,0.0043974423026484,0.0250381053755451,0.3052673849548834,0.2191193514660319,0.2961930031888187,0.1225959616970626,0.2170748715136068,0.0044432628104307,0.0046076615378739,0.0032882638897717,0.0073100976950439,0.0112383486382601,0.1318392160480309,0.0445922566151449,-0.0787772638841914,0.0043974423026484,0.0250381053755451,-0.49312599939495194,-0.28102483799927686,-0.25682516770335384,1.1602505728204036,0.030887634571380298,0.2541795129143558,0.48244680504584775,-0.728884612890563,-0.165638771,0.0,-0.461046955,0.295408184,0.0,0.0,-1.2876873804858684,-0.356808269704136,1.4327067811873082,-0.8755701875132159,0.6712842456207411
2012-07-15,0.48244680504584775,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.0663900059999911,-0.0211570864459412,-0.198958920129543,-0.016015578736156,-0.0854627158524881,0.1219412116055906,0.0616813410898277,-0.2571427674408676,-0.0432456690154181,-0.1209681859790658,-0.0113983182493748,-0.004006162359514,-0.0508890551894942,-0.0302951137670983,-0.0037119913916777,0.1634404456023783,0.1763957288460197,0.2144767561506288,0.1876430145921589,0.1837015358981443,0.005073321319822,0.0138027307615602,0.0083898850212682,0.008465816372336,0.007354519977307,-0.0113983182493748,-0.004006162359514,-0.0508890551894942,-0.0302951137670983,-0.0037119913916777,-0.728884612890563,-0.3879843071641194,-0.4383353516542513,0.92565748108933,0.043086273452293405,-0.200601281914318,0.6492307063374761,-0.4319671457272314,-1.149074894,0.0,-0.414942259,-0.734132635,0.0,0.0,-1.7903524645147577,-0.6371362036717307,-1.1409605305602524,-0.37191835777907545,-0.47008811600614814
2012-07-16,0.6492307063374761,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1515743142931025,-0.0098441642335078,-0.0975475680864229,0.0278655301578677,-0.0339901789611168,0.1547612295478844,0.0125799452568713,-0.0909892547874085,0.0695086957404741,0.0827197384965856,0.113292225015218,-0.0559612986424887,-0.0056231885393995,-0.041939123625967,0.0537926023602336,0.2186877076190126,0.244866284589516,0.1576502844571876,0.1802120481594465,0.2388805824335503,0.0028058149764546,0.0095309888436895,0.002118533560021,0.0147775806682329,0.0048256949229077,0.113292225015218,-0.0559612986424887,-0.0056231885393995,-0.041939123625967,0.0537926023602336,-0.4319671457272314,0.038057933169922696,0.3557027873895996,1.040296907258713,0.034058612971305705,0.12712243313519284,0.6963453633431812,-0.36190953002005843,0.339280629,0.0,0.0,0.339280629,0.0,0.0,0.21186912661259,0.5891920725965155,0.11672247106821397,-0.7446482798511438,0.3524065778344586
2012-07-17,0.6963453633431812,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0600552886608937,-0.0184861071066395,-0.0607614330726524,0.0224413710814749,-0.0545482705922331,0.217418454001748,0.0015390933993858,-0.1297198446236868,0.0069511820805643,0.0860260700275142,0.0389252822065155,-0.0291709687058089,0.0021100367273919,-0.0238779803627136,0.0774128596549629,0.2873312335313213,0.1946576095803935,0.2098375796806067,0.2162598121906583,0.2409216044710518,0.0105368160147917,0.013989856015249,0.0271076736164104,0.0073438117057472,0.0059171072129146,0.0389252822065155,-0.0291709687058089,0.0021100367273919,-0.0238779803627136,0.0774128596549629,-0.36190953002005843,-0.0512991510291564,0.3130134139262211,1.1490078394540315,0.0648952645651129,0.1307984590406956,0.6529321807751465,-0.4262820130240511,-0.068095467,0.0,-0.373448033,0.305352566,0.0,0.0,-0.20807205847577703,0.5232617561543411,1.3093653172668995,0.5285213048634295,0.36163237280398
2012-07-18,0.6529321807751465,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0141173036544535,0.00157958903116,-0.080834616688464,-0.0455675368504886,0.063839037051732,0.1048345619261688,0.0131407570002833,-0.1752265299835342,-0.040781480948159,0.0087452859458287,0.0661488894318592,-0.0409100324060482,0.0941898116273955,0.0015540898890658,-0.0882737847011098,0.2431467064827876,0.2023873077611902,0.1593231821943145,0.1507262551441002,0.2107979068661936,0.0612033942559623,0.0050960737425335,0.0039959728247664,0.0050303936682874,0.0081470665168263,0.0661488894318592,-0.0409100324060482,0.0941898116273955,0.0015540898890658,-0.0882737847011098,-0.4262820130240511,-0.04686622380160711,-0.0238694583770874,0.9663813584485861,0.0834729010083759,0.065417947682325,0.7202228224383392,-0.32819463924093006,-0.061285921,0.0,-0.33610323,0.274817309,0.0,0.0,-0.18723914153323065,0.0029731556678639073,-0.6941881589028513,1.295546272003426,0.19754560946211666
2012-07-19,0.7202228224383392,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0667144862939113,0.0630084039973908,0.0022757680573053,0.1636904820438554,-0.0039336286452182,0.0482458922628467,-0.0109207226266303,0.0300833623829645,0.1961331977812938,-0.0025027186147267,-0.0554819040900107,-0.0260227376277979,0.0443135638955184,0.0591535862913218,-0.0693887966085257,0.1882828734287957,0.1978233336750418,0.2674034534093852,0.218575690735278,0.1733216623981581,0.0032442260859204,0.0142055169598097,0.0031278777225032,0.0059606895777177,0.0086384110536481,-0.0554819040900107,-0.0260227376277979,0.0443135638955184,0.0591535862913218,-0.0693887966085257,-0.32819463924093006,0.158326539159422,0.16618643490675988,1.045407013646659,0.0351767213995991,-0.09485257627898819,0.7756130458853989,-0.2541015353768149,-0.055157329,0.0,0.697507093,-0.752664422,0.0,0.0,0.7770816263359943,0.29649925289797546,0.172784282919372,-0.6984843298196155,-0.2046884965357327
2012-07-20,0.7756130458853989,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0950516330523609,0.0410860635976517,0.0318910117643954,-0.1355877878187365,0.1108651628777473,0.2689973663461376,0.0429374369173772,0.0172592193829019,-0.082884275706662,-0.0032131947815963,0.1147325421795371,-0.0207911466185438,0.0379177727955506,-0.0939679305951375,-0.0148108445702432,0.2257031473175933,0.2108045415283413,0.224466077486674,0.1835437811516587,0.1895083277192286,0.004626183300085,0.0101309036359452,0.0034723550314083,0.013890478082311,0.0105157038057281,0.1147325421795371,-0.0207911466185438,0.0379177727955506,-0.0939679305951375,-0.0148108445702432,-0.2541015353768149,-0.046797182631303016,0.28925733854048474,1.0340258752034959,0.0426356238554776,0.0461607863823264,0.6009264065585459,-0.5092828035944189,-1.049641595,0.0,-0.372243616,-0.677397979,0.0,0.0,-0.18691467670610185,0.486572401391396,0.047924408463988204,-0.39052457247409084,0.1492155306172315
2012-07-21,0.6009264065585459,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0297483215989766,-0.0313543625590677,0.0293285772546225,-0.0260118373196911,0.0806738537637512,-0.0387046786977785,-0.0110209055026796,-0.0137746838875313,-0.1756989789016314,0.0677702838254121,-0.0215529618318085,-0.0197659354468941,0.1368431355620285,-0.0720528419491695,0.0177341306648577,0.2142720660669039,0.2454762760216493,0.2189495434674123,0.2013543661439208,0.1807525515418537,0.0418656295987602,0.0117921004278882,0.0345141156537768,0.0072842779968549,0.0035209858085311,-0.0215529618318085,-0.0197659354468941,0.1368431355620285,-0.0720528419491695,0.0177341306648577,-0.5092828035944189,0.02288790954063831,-0.08901790916618042,1.06080480324174,0.0989771094858112,0.08241105399802821,0.46542747894245007,-0.7647989861473521,-0.944677437,0.0,-0.335019255,-0.609658182,0.0,0.0,0.1405763157761564,-0.09764340596724791,0.3417099211877647,1.9356769492429964,0.2401935447036162
2012-07-22,0.46542747894245007,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0685290568572173,0.0045739670978542,0.0447390528624936,0.0109283723500475,-0.1243015418167055,0.1512285994246614,-0.014952904494694,-0.0003522592120299,0.0474615768409346,-0.255238255555164,0.0483352489240427,-0.038597732225108,0.0417685841975981,-0.0020890985306971,0.0503209076712021,0.2181239390920382,0.200442228638827,0.3417000689854224,0.1641184240023853,0.2602097330332617,0.0555381769154336,0.0097739221373788,0.0030933834689979,0.0084219125142477,0.0144638927681807,0.0483352489240427,-0.038597732225108,0.0417685841975981,-0.0020890985306971,0.0503209076712021,-0.7647989861473521,0.004468907350907103,0.12762257707778374,1.1845943937519345,0.09129128780423872,0.19947582007407558,0.6471625259805738,-0.4351578166747741,-0.850209692,0.0,-0.301517329,-0.548692363,0.0,0.0,0.05401465503006117,0.2369404647588955,1.6997772891558023,1.6183482545645163,0.5339933050251864
2012-07-23,0.6471625259805738,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0138925988285044,0.0664520319598873,0.1953373697984665,-0.0146026558397309,0.0196956301314625,-0.1790508648141995,-0.0058315758250212,0.3160281053914324,-0.0729313561870681,-0.078073717789278,-0.0842966533155333,-0.0381260799184816,0.0569775040195257,0.0348016195905216,-0.0027172843918912,0.17469460888034,0.2574837286196106,0.4059383570113116,0.1789864777045057,0.3085403640011117,0.0015109460782695,0.0075960880975839,0.003269148625097,0.0111747006625381,0.0205397808216369,-0.0842966533155333,-0.0381260799184816,0.0569775040195257,0.0348016195905216,-0.0027172843918912,-0.4351578166747741,0.252989777221581,-0.08658119725585198,1.3256435362168797,0.0440906642851254,-0.06672178803171758,0.6963847773677234,-0.36185293036244975,0.234811277,0.0,-0.271365596,0.506176873,0.0,0.0,1.2219595308965256,-0.09388009968531834,3.2471952656757406,-0.33044952788236126,-0.134088100517891
2012-07-24,0.6963847773677234,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0231309001847808,0.0318264267538483,-0.1472435894036024,-0.015223063622592,-0.0291191105466583,-0.2797613912757595,0.0044029573830816,-0.0259056470069295,-0.0133098355862295,-0.0183961837472158,-0.1957037622955476,-0.0184179764087533,-0.0761147338428811,-0.0513943509948908,-0.0845649751190199,0.2321602336495467,0.2308879212889324,0.2510003251469849,0.1855622122483328,0.2425146453321301,0.0451816953092296,0.0030932908314446,0.0033833006248944,0.0100590229035878,0.0171964660726858,-0.1957037622955476,-0.0184179764087533,-0.0761147338428811,-0.0513943509948908,-0.0845649751190199,-0.36185293036244975,-0.1366284366342236,-1.1853616975552381,1.1421253376659268,0.0789137757418422,-0.8523915973221854,0.6632133321116919,-0.4106585726615224,-0.788669851,0.0,-0.244229037,-0.544440814,0.0,0.0,-0.609084262946354,-1.790858532675794,1.2338589596653944,1.1073111906231854,-2.105899170566774
2012-07-25,0.6632133321116919,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0074448380550411,-0.0840879772924938,0.1010254665064548,-0.0926098077653833,0.1257069604064846,-0.1490546979472685,-0.0647244593310951,0.3323074958802826,-0.1487713665008064,0.1633462436280656,-0.0425915976923181,-0.0433840008075326,0.1578163075661482,-0.1082770766812197,0.1220358561110857,0.2450683187185363,0.184778645590473,0.2369411858645352,0.2348573857817253,0.2202040519434376,0.0023235208897279,0.0067981807928448,0.0018495439203847,0.0294058989789165,0.0153159263441193,-0.0425915976923181,-0.0433840008075326,0.1578163075661482,-0.1082770766812197,0.1220358561110857,-0.4106585726615224,0.0425898038000212,0.3043021927215051,1.1218495878987074,0.055693070925993196,0.17119897699232695,0.6707642703603639,-0.3993375146729545,0.290197134,0.0,-0.219806133,0.510003267,0.0,0.0,0.23316703645520262,0.5098079730690166,1.011418332739832,0.14858533748576563,0.46302635229859446
2012-07-26,0.6707642703603639,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0698488068607555,-0.0105765513581162,0.0602865562194456,0.0629769305869125,0.0533392970291527,-0.0628515967066514,0.0482623350050157,0.1013091515646514,0.1526064470135996,0.0395041026478075,-0.0519950205589658,0.0577831505199065,-0.0030704135966725,0.0528489429478894,9.541628157627712e-05,0.2721333628857231,0.2313099423900712,0.2529048396623693,0.1578492893748611,0.1951420155620604,0.0212161045736989,0.0037638164093368,0.0099971923453267,0.0036783371277381,0.0115617518451069,-0.0519950205589658,0.0577831505199065,-0.0030704135966725,0.0528489429478894,9.541628157627712e-05,-0.3993375146729545,0.09617742561663911,0.39015459071189057,1.109339449875085,0.050217202301207395,0.11132415118746776,0.7541842508209957,-0.2821185763422392,0.80217448,0.0,0.80217448,0.0,0.0,0.0,0.48500660366401804,0.6424001220655656,0.8741724613492283,-0.07749982489840848,0.31275731695677494
2012-07-27,0.7541842508209957,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0745181184542769,-0.0668347635692434,0.1080023450419455,0.1274625304575142,-0.1155649844325565,0.0440551096614323,-0.0454177743685259,0.1529807713327994,0.0336620470694753,-0.0691675947045526,-0.0203930891808345,-0.024627420979144,-0.0032633469054208,-0.0352629390735626,-0.0253028404909605,0.2469754290040128,0.210589019440908,0.1558303462289687,0.2541782256524311,0.1961084248544297,0.0284710563144294,0.0063927474918588,0.0023161267664463,0.009843598863008,0.0163546068988442,-0.0203930891808345,-0.024627420979144,-0.0032633469054208,-0.0352629390735626,-0.0253028404909605,-0.2821185763422392,0.12758324595193674,-0.10158671426921631,1.0636814451807504,0.0633781363345867,-0.21769927325984478,0.5852378786360003,-0.5357368842549047,0.180959972,0.0,-0.278042968,0.45900294,0.0,0.0,0.6326009161741966,-0.11705491825974035,0.37326890389864475,0.4658828075109573,-0.5129992832828398
2012-07-28,0.5852378786360003,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.08027637631798,-0.1418487361919109,0.0968076660933066,0.0720638080240077,-0.0976121668938234,-0.1911237858285387,-0.0682656078401427,0.1650790635110641,0.0526369947282463,0.0026883472369934,-0.1646354153227809,0.0105723535750715,-0.0195340818686889,-0.0142767934611714,-0.0346944975451205,0.2140311072580516,0.1922298911973781,0.1700236198181907,0.2164912341692371,0.1794164985313545,0.0026786064163388,0.0053193881848324,0.0018832122999204,0.0038151631647915,0.0050726827802281,-0.1646354153227809,0.0105723535750715,-0.0195340818686889,-0.0142767934611714,-0.0346944975451205,-0.5357368842549047,-0.15086580528640003,-0.48412185743775793,0.9721923509742121,0.0187690528461112,-0.4451368692453803,0.4672298680311466,-0.7609339196503592,-0.837136025,0.0,-0.250238671,-0.586897354,0.0,0.0,-0.675993982728779,-0.707849792796614,-0.630437085068344,-1.3759166539755157,-1.0838039192845574
2012-07-29,0.4672298680311466,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.073208738686182,-0.0922130462461891,-0.0780802433731668,0.2110278353848722,-0.0035191285964009,-0.1452585426762593,-0.0114392231087863,-0.1325133214510801,0.2704547193275024,0.0893552198724522,-0.1481718737905028,0.0235212102996342,-0.100883463698659,0.1623994487579885,0.0081444163755377,0.1145021451171487,0.1838568029034649,0.2469666928851178,0.1962476960485516,0.1689925954979025,0.0022932491701794,0.0068291985739051,0.0733990122826071,0.0249297777992644,0.0103748432994877,-0.1481718737905028,0.0235212102996342,-0.100883463698659,0.1623994487579885,0.0081444163755377,-0.7609339196503592,-0.03599332151706659,-0.039381672148173896,0.9105659324521855,0.11782608112544371,-0.10998052411200282,0.6291434420537848,-0.46339600050037694,0.246577578,0.0,0.774785196,-0.528207618,0.0,0.0,-0.13614101639132933,-0.02098421544520111,-1.3065264691156475,2.7139046800238282,-0.2426554066187344
2012-07-30,0.6291434420537848,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1698828494681504,-0.3061962847687783,-0.0005035717289572915,-0.0590549271301302,-0.0342946686579323,0.2168363829864232,-0.195469192520156,-0.0005611392453457505,-0.0771582269513189,0.0349652486396257,0.1350076916692333,-0.0443144354479016,0.0008402082265177233,-0.0769040388765642,0.0136871519166429,0.2213768058656049,0.2027127897227419,0.21498300067619988,0.1961796217956042,0.178966601898087,0.0022204511239708,0.0065713684295222,0.008734036040617383,0.0198875588720872,0.0072286396707475,0.1350076916692333,-0.0443144354479016,0.0008402082265177233,-0.0769040388765642,0.0136871519166429,-0.46339600050037694,-0.23016660281764767,0.035246227885084504,1.0142188199582378,0.04464205413694509,0.056633154975856255,0.7342242762559889,-0.30894074355730616,0.221919821,0.0,0.697306677,-0.475386856,0.0,0.0,-1.0486747969273693,0.09427259592094746,-0.1693742777442829,-0.30768399555724696,0.17549824134147693
2012-07-31,0.7342242762559889,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0210061497643788,0.093817634330055,-0.1234135685608366,0.0092841057838878,-0.2010101106800128,0.1092440298143307,-0.0140423794320971,0.2190767136845528,-0.1434692887819018,-0.3671559363012411,-0.0691485324909379,0.0480891950912712,0.1418993339696966,-0.0609289956985069,-0.0841137259752683,0.2489440079778432,0.1883690369696441,0.2173745293170213,0.2100671974092256,0.2949517249146092,0.0420838983892462,0.0089584038855029,0.0349105228320694,0.0061382891892935,0.0052731888014872,-0.0691485324909379,0.0480891950912712,0.1418993339696966,-0.0609289956985069,-0.0841137259752683,-0.30894074355730616,-0.24232808889128538,-0.2447523112238471,1.1597064965883435,0.09736430309759919,-0.04840545020749062,0.49438093826952134,-0.7044489288620244,-0.800272162,0.0,-0.372423991,-0.427848171,0.0,0.0,-1.105828730719803,-0.3381627103183169,1.426737844918899,1.8690881358221103,-0.08811922497056382
2012-08-01,0.49438093826952134,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1061011318787256,0.009565123422302,0.1667523337497925,-0.0047897027536846,0.0878416541568327,0.1430102587092868,-0.0242426930700076,0.1148888822357947,-0.0005077020388248,0.112229942431593,0.1336229451031405,0.0185632594862321,0.0202337111880545,-0.0690739228517928,0.1029955126065109,0.2150905717474718,0.2166804118920117,0.2356040601364591,0.2161641518552122,0.2728759281901203,0.0013445203664256,0.0030695839025428,0.0020257184461859,0.0127701443826128,0.0151549885306862,0.1336229451031405,0.0185632594862321,0.0202337111880545,-0.0690739228517928,0.1029955126065109,-0.7044489288620244,0.36547054045396815,0.7580616993321323,1.156415123821275,0.0343649556284533,0.4126830110642904,0.7157752911418666,-0.3343890004666527,1.279755054,0.0,0.664818408,0.614936646,0.0,0.0,1.750572404009271,1.210603169446114,1.3906289448704232,-0.7320001441612335,1.069083611967483
2012-08-02,0.7157752911418666,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0810881479758135,-0.0407948889199281,-0.1619797178070049,0.1069242408577519,-0.0555165379580029,-0.1229293199564956,-0.0129867046029269,0.0386830778195536,0.2652514680953108,-0.1431871948746863,0.0344276598868595,-0.0283621195939972,0.0508234797515949,0.1374616315480725,-0.0827181421776086,0.2144383940903935,0.193122204223182,0.2885019764812155,0.2162899778226867,0.2351590926074564,0.0028747710748575,0.0055696636156789,0.0099519152205505,0.0036472873289129,0.0107753254950041,0.0344276598868595,-0.0283621195939972,0.0508234797515949,0.1374616315480725,-0.0827181421776086,-0.3343890004666527,-0.23245505180299747,0.24809634531059782,1.147511645224934,0.0328189627350039,0.22326501882984223,0.7574006841080484,-0.27786286028267676,0.598336567,0.0,0.598336567,0.0,0.0,0.0,-1.059429556748997,0.4230025457445647,1.2929509115781437,-0.7958303925309996,0.5936975279691428
2012-08-03,0.7574006841080484,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1702403096789106,0.0989189484569132,0.0242925267009682,0.0236207614955948,-0.0204545710308895,0.3746564384192024,0.0728388168404147,0.2025803695268103,0.1075875808133216,0.0801724175933987,0.2442078936543263,0.1536741307755947,0.095073012054493,0.0462013868945064,0.0255974763305013,0.1467487134837678,0.2847298623128521,0.217304274328053,0.1898385198768134,0.1935151493852026,0.002282650829459,0.0032792554726862,0.003627650742419,0.0179949984166931,0.010858731379485,0.2442078936543263,0.1536741307755947,0.095073012054493,0.0462013868945064,0.0255974763305013,-0.27786286028267676,0.2966179753014973,1.967343422611991,1.032136519386689,0.0380432868407423,1.1295077994188434,0.47716430141160354,-0.7398943999984031,0.091945892,0.0,-0.46149709,0.553442982,0.0,0.0,1.4269939427639946,3.0782418864203693,0.02719671665475816,-0.5801308853428365,2.8681129704195083
