,bears_wins,bears_losses,bears_ties,bears_num_events,temp,white-sox_wins,white-sox_losses,white-sox_ties,white-sox_num_events,blackhawks_wins,blackhawks_losses,blackhawks_ties,blackhawks_num_events,cubs_wins,cubs_losses,cubs_ties,cubs_num_events,bulls_wins,bulls_losses,bulls_ties,bulls_num_events,num_events,sum_wins,sum_losses,sports_composite,p_win,p_loss,sum_streak,sum_loss_streak,bears_streak,bears_loss_streak,white-sox_streak,white-sox_loss_streak,blackhawks_streak,blackhawks_loss_streak,cubs_streak,cubs_loss_streak,bulls_streak,bulls_loss_streak,date,bears_pe,white-sox_pe,blackhawks_pe,cubs_pe,bulls_pe,sum_pe,sum_pe_with_na,mean_pe
2013-06-29,,,,,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-06-29,0.0,-0.354238700749,0.0,0.527550187984,0.0,0.173311487235,0.173311487235,0.0866557436174
2013-06-30,,,,,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2013-06-30,0.0,-0.318814830674,0.0,0.474795169185,0.0,0.155980338511,0.155980338511,0.0779901692556
2013-07-01,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-07-02,,,,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-07-02,0.0,0.713066652393,0.0,-0.572684347733,0.0,0.14038230466,0.14038230466,0.0701911523301
2013-07-03,,,,,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-07-03,0.0,-0.358240012846,0.0,0.48458408704,0.0,0.126344074194,0.126344074194,0.0631720370971
2013-07-04,,,,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-07-04,0.0,0.677583988439,0.0,-0.563874321664,0.0,0.113709666775,0.113709666775,0.0568548333874
2013-07-05,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2013-07-05,0.0,-0.390174410405,0.0,-0.507486889497,0.0,-0.897661299903,-0.897661299903,-0.448830649951
2013-07-06,,,,,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-07-06,0.0,-0.351156969365,0.0,0.543261799452,0.0,0.192104830088,0.192104830088,0.0960524150438
2013-07-07,,,,,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2013-07-07,0.0,-0.316041272428,0.0,0.488935619507,0.0,0.172894347079,0.172894347079,0.0864471735394
2013-07-08,,,,,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,3.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,2013-07-08,0.0,-0.284437145185,0.0,0.440042057556,0.0,0.155604912371,0.155604912371,0.0778024561854
2013-07-09,,,,,0.0,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,2.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2013-07-09,0.0,0.744006569333,0.0,0.396037851801,0.0,1.14004442113,1.14004442113,0.570022210567
2013-07-10,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-07-10,0.0,-0.3303940876,0.0,-0.643565933379,0.0,-0.97396002098,-0.97396002098,-0.48698001049
2013-07-11,,,,,0.0,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-07-11,0.0,0.70264532116,0.0,0.420790659959,0.0,1.12343598112,1.12343598112,0.561717990559
2013-07-12,,,,,0.0,,,,,,,,,0.0,1.0,0.0,1.0,,,,,1,0.0,1.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-07-12,0.0,0.0,0.0,-0.621288406037,0.0,-0.621288406037,-0.621288406037,-0.621288406037
2013-07-13,,,,,0.0,1.0,1.0,0.0,2.0,,,,,1.0,0.0,0.0,1.0,,,,,2,2.0,1.0,1.0,0.666666666667,0.333333333333,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-07-13,0.0,0.132380789044,0.0,0.440840434566,0.0,0.57322122361,0.57322122361,0.286610611805
2013-07-14,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-07-14,0.0,-0.380857289861,0.0,-0.60324360889,0.0,-0.984100898751,-0.984100898751,-0.492050449375
2013-07-15,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-07-16,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-07-17,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-07-18,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-07-19,,,,,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-07-19,0.0,-0.342771560875,0.0,0.457080751999,0.0,0.114309191124,0.114309191124,0.0571545955622
2013-07-20,,,,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-07-20,0.0,0.691505595213,0.0,-0.588627323201,0.0,0.102878272012,0.102878272012,0.0514391360059
2013-07-21,,,,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2013-07-21,0.0,0.622355035692,0.0,-0.529764590881,0.0,0.0925904448107,0.0925904448107,0.0462952224053
2013-07-22,,,,,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-07-22,0.0,-0.439880467878,0.0,0.523211868207,0.0,0.0833314003296,0.0833314003296,0.0416657001648
2013-07-23,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-07-23,0.0,-0.39589242109,0.0,-0.529109318614,0.0,-0.925001739703,-0.925001739703,-0.462500869852
2013-07-24,,,,,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-07-24,0.0,-0.356303178981,0.0,0.523801613248,0.0,0.167498434267,0.167498434267,0.0837492171335
2013-07-25,,,,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-07-25,0.0,0.679327138917,0.0,-0.528578548077,0.0,0.15074859084,0.15074859084,0.0753742954202
2013-07-26,,,,,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-07-26,0.0,-0.388605574974,0.0,0.524279306731,0.0,0.135673731756,0.135673731756,0.0678368658781
2013-07-27,,,,,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2013-07-27,0.0,-0.349745017477,0.0,0.471851376058,0.0,0.122106358581,0.122106358581,0.0610531792903
2013-07-28,,,,,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2013-07-28,0.0,-0.314770515729,0.0,0.424666238452,0.0,0.109895722723,0.109895722723,0.0549478613613
2013-07-29,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-07-29,0.0,-0.283293464156,0.0,-0.617800385393,0.0,-0.90109384955,-0.90109384955,-0.450546924775
2013-07-30,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,2.0,0.0,2.0,,,,,2,0.0,3.0,-3.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-07-30,0.0,-0.254964117741,0.0,-0.556020346854,0.0,-0.810984464595,-0.810984464595,-0.405492232297
2013-07-31,,,,,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-07-31,0.0,-0.229467705967,0.0,0.499581687831,0.0,0.270113981865,0.270113981865,0.135056990932
2013-08-01,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-08-01,0.0,-0.20652093537,0.0,-0.550376480952,0.0,-0.756897416322,-0.756897416322,-0.378448708161
2013-08-02,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,2013-08-02,0.0,-0.185868841833,0.0,-0.495338832857,0.0,-0.68120767469,-0.68120767469,-0.340603837345
2013-08-03,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,2013-08-03,0.0,-0.16728195765,0.0,-0.445804949571,0.0,-0.613086907221,-0.613086907221,-0.30654345361
2013-08-04,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,2013-08-04,0.0,-0.150553761885,0.0,-0.401224454614,0.0,-0.551778216499,-0.551778216499,-0.275889108249
2013-08-05,,,,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2013-08-05,0.0,0.864501614304,0.0,0.0,0.0,0.864501614304,0.864501614304,0.864501614304
2013-08-06,,,,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2013-08-06,0.0,0.778051452873,0.0,-0.361102009152,0.0,0.416949443721,0.416949443721,0.20847472186
2013-08-07,,,,,0.0,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,2.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-08-07,0.0,0.700246307586,0.0,0.675008191763,0.0,1.37525449935,1.37525449935,0.687627249674
2013-08-08,,,,,0.0,,,,,,,,,0.0,1.0,0.0,1.0,,,,,1,0.0,1.0,-1.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-08-08,0.0,0.0,0.0,-0.392492627413,0.0,-0.392492627413,-0.392492627413,-0.392492627413
2013-08-09,,,,,0.0,0.0,2.0,0.0,2.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,2.0,-1.0,0.333333333333,0.666666666667,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-08-09,0.0,-0.369778323173,0.0,0.646756635328,0.0,0.276978312155,0.276978312155,0.138489156078
2013-08-10,,,,,0.0,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,2.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2013-08-10,0.0,0.667199509145,0.0,0.582080971795,0.0,1.24928048094,1.24928048094,0.62464024047
2013-08-11,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-08-11,0.0,-0.39952044177,0.0,-0.476127125384,0.0,-0.875647567154,-0.875647567154,-0.437823783577
2013-08-12,,,,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2013-08-12,0.0,0.640431602407,0.0,-0.428514412846,0.0,0.211917189561,0.211917189561,0.105958594781
2013-08-13,,,,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2013-08-13,0.0,0.576388442166,0.0,-0.385662971561,0.0,0.190725470605,0.190725470605,0.0953627353026
2013-08-14,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2013-08-14,0.0,-0.48125040205,0.0,-0.347096674405,0.0,-0.828347076455,-0.828347076455,-0.414173538228
2013-08-15,,,,,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2013-08-15,0.0,-0.433125361845,0.0,0.0,0.0,-0.433125361845,-0.433125361845,-0.433125361845
2013-08-16,,,,,0.0,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-08-16,0.0,0.610187174339,0.0,0.687612993035,0.0,1.29780016737,1.29780016737,0.648900083687
2013-08-17,,,,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-08-17,0.0,0.549168456905,0.0,-0.381148306268,0.0,0.168020150637,0.168020150637,0.0840100753186
2013-08-18,,,,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2013-08-18,0.0,0.494251611215,0.0,-0.343033475641,0.0,0.151218135573,0.151218135573,0.0756090677867
2013-08-19,,,,,0.0,,,,,,,,,1.0,0.0,0.0,1.0,,,,,1,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-08-19,0.0,0.0,0.0,0.691269871923,0.0,0.691269871923,0.691269871923,0.691269871923
2013-08-20,,,,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-08-20,0.0,0.444826450093,0.0,-0.37785711527,0.0,0.0669693348238,0.0669693348238,0.0334846674119
2013-08-21,,,,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,5.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2013-08-21,0.0,0.400343805084,0.0,-0.340071403743,0.0,0.0602724013415,0.0602724013415,0.0301362006707
2013-08-22,,,,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,6.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2013-08-22,0.0,0.360309424576,0.0,-0.306064263368,0.0,0.0542451612073,0.0542451612073,0.0271225806037
2013-08-23,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2013-08-23,0.0,-0.675721517882,0.0,-0.275457837032,0.0,-0.951179354913,-0.951179354913,-0.475589677457
2013-08-24,,,,,0.0,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-08-24,0.0,0.391850633906,0.0,0.752087946672,0.0,1.14393858058,1.14393858058,0.571969290289
2013-08-25,,,,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-08-25,0.0,0.352665570516,0.0,-0.323120847996,0.0,0.0295447225201,0.0295447225201,0.0147723612601
2013-08-26,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2013-08-26,0.0,-0.682600986536,0.0,-0.290808763196,0.0,-0.973409749732,-0.973409749732,-0.486704874866
2013-08-27,,,,,0.0,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-08-27,0.0,0.385659112118,0.0,0.738272113124,0.0,1.12393122524,1.12393122524,0.561965612621
2013-08-28,,,,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-08-28,0.0,0.347093200906,0.0,-0.335555098189,0.0,0.0115381027172,0.0115381027172,0.00576905135859
2013-08-29,,,,,0.0,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-08-30,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2013-08-30,0.0,-0.687616119185,0.0,-0.30199958837,0.0,-0.989615707555,-0.989615707555,-0.494807853777
2013-08-31,,,,,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-08-31,0.0,-0.618854507266,0.0,0.728200370467,0.0,0.109345863201,0.109345863201,0.0546729316005
2013-09-01,,,,,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2013-09-01,0.0,-0.55696905654,0.0,0.65538033342,0.0,0.0984112768808,0.0984112768808,0.0492056384404
2013-09-02,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-09-02,0.0,-0.501272150886,0.0,-0.410157699922,0.0,-0.911429850807,-0.911429850807,-0.455714925404
2013-09-03,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,2013-09-03,0.0,-0.451144935797,0.0,-0.369141929929,0.0,-0.820286865727,-0.820286865727,-0.410143432863
2013-09-04,,,,,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-09-04,0.0,-0.406030442217,0.0,0.667772263063,0.0,0.261741820846,0.261741820846,0.130870910423
2013-09-05,,,,,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-09-05,0.0,-0.365427397996,0.0,0.0,0.0,-0.365427397996,-0.365427397996,-0.365427397996
2013-09-06,,,,,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,2.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,2013-09-06,0.0,-0.328884658196,0.0,0.600995036757,0.0,0.272110378561,0.272110378561,0.136055189281
2013-09-07,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-09-07,0.0,-0.295996192376,0.0,-0.459104466919,0.0,-0.755100659295,-0.755100659295,-0.377550329648
2013-09-08,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,3,2.0,1.0,1.0,0.666666666667,0.333333333333,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2013-09-08,0.5,0.733603426861,0.0,-0.413194020227,0.0,0.820409406634,0.820409406634,0.273469802211
2013-09-09,,,,,0.0,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,2.0,0.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-09-09,0.0,0.660243084175,0.0,0.628125381796,0.0,1.28836846597,1.28836846597,0.644184232986
2013-09-10,,,,,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2013-09-10,0.0,-0.405781224242,0.0,0.565312843616,0.0,0.159531619374,0.159531619374,0.079765809687
2013-09-11,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-09-11,0.0,-0.365203101818,0.0,-0.491218440745,0.0,-0.856421542563,-0.856421542563,-0.428210771282
2013-09-12,,,,,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,,,,,2,0.0,2.0,-2.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2013-09-12,0.0,-0.328682791636,0.0,-0.442096596671,0.0,-0.770779388307,-0.770779388307,-0.385389694154
2013-09-13,,,,,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,,,,2,1.0,1.0,0.0,0.5,0.5,2.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2013-09-13,0.0,-0.295814512473,0.0,0.602113062996,0.0,0.306298550524,0.306298550524,0.153149275262
