,rangers_wins,rangers_losses,rangers_num_events,rangers_ties,temp,islanders_wins,islanders_losses,islanders_num_events,islanders_ties,devils_wins,devils_losses,devils_num_events,devils_ties,knicks_wins,knicks_losses,knicks_num_events,knicks_ties,mets_wins,mets_losses,mets_num_events,mets_ties,yankees_wins,yankees_losses,yankees_num_events,yankees_ties,giants_wins,giants_losses,giants_num_events,giants_ties,jets_wins,jets_losses,jets_num_events,jets_ties,nets_wins,nets_losses,nets_num_events,nets_ties,num_events,sum_wins,sum_losses,sports_composite,p_win,p_loss,rangers_pe,rangers_pe_with_na,islanders_pe,islanders_pe_with_na,devils_pe,devils_pe_with_na,knicks_pe,knicks_pe_with_na,mets_pe,mets_pe_with_na,yankees_pe,yankees_pe_with_na,giants_pe,giants_pe_with_na,jets_pe,jets_pe_with_na,nets_pe,nets_pe_with_na,sum_pe_with_na,sum_pe,mean_pe
2013-07-23,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,2.0,0.0,2.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.450886673264,0.450886673264,0.597453840798,0.597453840798,0.0,,0.0,,0.0,,1.04834051406,1.04834051406,0.524170257031
2013-07-24,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,-0.594201994062,-0.594201994062,-0.462291543282,-0.462291543282,0.0,,0.0,,0.0,,-1.05649353734,-1.05649353734,-0.528246768672
2013-07-25,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,2.0,0.0,2.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.465218205344,0.465218205344,0.583937611046,0.583937611046,0.0,,0.0,,0.0,,1.04915581639,1.04915581639,0.524577908195
2013-07-26,,,,,0.0,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,1.0,2.0,-1.0,0.333333333333,0.666666666667,0.0,,0.0,,0.0,,0.0,,-0.0813036151904,-0.0813036151904,-0.474456150058,-0.474456150058,0.0,,0.0,,0.0,,-0.555759765249,-0.555759765249,-0.277879882624
2013-07-27,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,-0.573173253671,-0.573173253671,-0.427010535053,-0.427010535053,0.0,,0.0,,0.0,,-1.00018378872,-1.00018378872,-0.500091894362
2013-07-28,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,-0.515855928304,-0.515855928304,0.615690518453,0.615690518453,0.0,,0.0,,0.0,,0.0998345901485,0.0998345901485,0.0499172950742
2013-07-29,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.535729664526,0.535729664526,0.0,,0.0,,0.0,,0.0,,0.535729664526,0.535729664526,0.535729664526
2013-07-30,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,0.482156698074,0.482156698074,-0.445878533393,-0.445878533393,0.0,,0.0,,0.0,,0.036278164681,0.036278164681,0.0181390823405
2013-07-31,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,-0.566058971734,-0.566058971734,0.598709319947,0.598709319947,0.0,,0.0,,0.0,,0.0326503482129,0.0326503482129,0.0163251741065
2013-08-01,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,-0.50945307456,-0.50945307456,0.0,,0.0,,0.0,,0.0,,-0.50945307456,-0.50945307456,-0.50945307456
2013-08-02,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,0.541492232896,0.541492232896,-0.461161612048,-0.461161612048,0.0,,0.0,,0.0,,0.0803306208477,0.0803306208477,0.0401653104238
2013-08-03,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,-0.512656990394,-0.512656990394,0.584954549157,0.584954549157,0.0,,0.0,,0.0,,0.0722975587629,0.0722975587629,0.0361487793815
2013-08-04,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,-0.461391291355,-0.461391291355,-0.473540905759,-0.473540905759,0.0,,0.0,,0.0,,-0.934932197113,-0.934932197113,-0.467466098557
2013-08-05,,,,,0.0,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,-0.426186815183,-0.426186815183,0.0,,0.0,,0.0,,-0.426186815183,-0.426186815183,-0.426186815183
2013-08-06,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,0.584747837781,0.584747837781,-0.383568133665,-0.383568133665,0.0,,0.0,,0.0,,0.201179704116,0.201179704116,0.100589852058
2013-08-07,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,0.526273054003,0.526273054003,-0.345211320298,-0.345211320298,0.0,,0.0,,0.0,,0.181061733705,0.181061733705,0.0905308668523
2013-08-08,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.473645748603,0.473645748603,0.0,,0.0,,0.0,,0.0,,0.473645748603,0.473645748603,0.473645748603
2013-08-09,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,-0.573718826258,-0.573718826258,0.689309811732,0.689309811732,0.0,,0.0,,0.0,,0.115590985474,0.115590985474,0.057795492737
2013-08-10,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,0.483653056368,0.483653056368,-0.379621169442,-0.379621169442,0.0,,0.0,,0.0,,0.104031886927,0.104031886927,0.0520159434633
2013-08-11,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,2.0,0.0,2.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.435287750731,0.435287750731,0.658340947503,0.658340947503,0.0,,0.0,,0.0,,1.09362869823,1.09362869823,0.546814349117
2013-08-12,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,-0.608241024342,-0.608241024342,0.592506852752,0.592506852752,0.0,,0.0,,0.0,,-0.0157341715895,-0.0157341715895,-0.00786708579476
2013-08-13,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,-0.547416921908,-0.547416921908,0.533256167477,0.533256167477,0.0,,0.0,,0.0,,-0.0141607544306,-0.0141607544306,-0.00708037721528
2013-08-14,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,-0.492675229717,-0.492675229717,0.479930550729,0.479930550729,0.0,,0.0,,0.0,,-0.0127446789875,-0.0127446789875,-0.00637233949376
2013-08-15,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,0.556592293255,0.556592293255,-0.568062504344,-0.568062504344,0.0,,0.0,,0.0,,-0.0114702110888,-0.0114702110888,-0.00573510554438
2013-08-16,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,2.0,0.0,2.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.500933063929,0.500933063929,0.488743746091,0.488743746091,0.0,,0.0,,0.0,,0.98967681002,0.98967681002,0.49483840501
2013-08-17,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,-0.549160242464,-0.549160242464,-0.560130628518,-0.560130628518,0.0,,0.0,,0.0,,-1.10929087098,-1.10929087098,-0.554645435491
2013-08-18,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,-0.494244218217,-0.494244218217,0.495882434334,0.495882434334,0.0,,0.0,,0.0,,0.00163821611629,0.00163821611629,0.000819108058147
2013-08-19,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.555180203604,0.555180203604,0.0,,0.0,,0.0,,0.0,,0.555180203604,0.555180203604,0.555180203604
2013-08-20,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,2,3.0,0.0,3.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.499662183244,0.499662183244,0.4462941909,0.4462941909,0.0,,0.0,,0.0,,0.945956374144,0.945956374144,0.472978187072
2013-08-21,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,-0.55030403508,-0.55030403508,0.40166477181,0.40166477181,0.0,,0.0,,0.0,,-0.14863926327,-0.14863926327,-0.0743196316351
2013-08-22,,,,,0.0,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.361498294629,0.361498294629,0.0,,0.0,,0.0,,0.361498294629,0.361498294629,0.361498294629
2013-08-23,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,-0.495273631572,-0.495273631572,-0.674651534834,-0.674651534834,0.0,,0.0,,0.0,,-1.16992516641,-1.16992516641,-0.584962583203
2013-08-24,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,-0.445746268415,-0.445746268415,-0.60718638135,-0.60718638135,0.0,,0.0,,0.0,,-1.05293264977,-1.05293264977,-0.526466324883
2013-08-25,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,-0.401171641574,-0.401171641574,0.453532256785,0.453532256785,0.0,,0.0,,0.0,,0.0523606152111,0.0523606152111,0.0261803076055
2013-08-26,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,-0.361054477416,-0.361054477416,-0.591820968894,-0.591820968894,0.0,,0.0,,0.0,,-0.95287544631,-0.95287544631,-0.476437723155
2013-08-27,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,2.0,0.0,2.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.675050970325,0.675050970325,0.467361127996,0.467361127996,0.0,,0.0,,0.0,,1.14241209832,1.14241209832,0.57120604916
2013-08-28,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,-0.392454126707,-0.392454126707,-0.579374984804,-0.579374984804,0.0,,0.0,,0.0,,-0.971829111511,-0.971829111511,-0.485914555756
2013-08-29,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.646791285964,0.646791285964,0.0,,0.0,,0.0,,0.0,,0.646791285964,0.646791285964,0.646791285964
2013-08-30,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,2.0,0.0,2.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.582112157367,0.582112157367,0.478562513676,0.478562513676,0.0,,0.0,,0.0,,1.06067467104,1.06067467104,0.530337335522
2013-08-31,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,2.0,0.0,2.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.52390094163,0.52390094163,0.430706262309,0.430706262309,0.0,,0.0,,0.0,,0.954607203939,0.954607203939,0.47730360197
2013-09-01,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,-0.528489152533,-0.528489152533,-0.612364363922,-0.612364363922,0.0,,0.0,,0.0,,-1.14085351645,-1.14085351645,-0.570426758227
2013-09-02,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,-0.475640237279,-0.475640237279,0.44887207247,0.44887207247,0.0,,0.0,,0.0,,-0.0267681648092,-0.0267681648092,-0.0133840824046
2013-09-03,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,-0.428076213551,-0.428076213551,0.403984865223,0.403984865223,0.0,,0.0,,0.0,,-0.0240913483283,-0.0240913483283,-0.0120456741641
2013-09-04,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,2.0,0.0,2.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.614731407804,0.614731407804,0.363586378701,0.363586378701,0.0,,0.0,,0.0,,0.978317786505,0.978317786505,0.489158893252
2013-09-05,,,,,0.0,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,-0.672772259169,-0.672772259169,0.0,,0.0,,0.0,,-0.672772259169,-0.672772259169,-0.672772259169
2013-09-06,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,-0.446741732977,-0.446741732977,-0.605495033252,-0.605495033252,0.0,,0.0,,0.0,,-1.05223676623,-1.05223676623,-0.526118383114
2013-09-07,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,-0.402067559679,-0.402067559679,-0.544945529927,-0.544945529927,0.0,,0.0,,0.0,,-0.947013089606,-0.947013089606,-0.473506544803
2013-09-08,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,4,3.0,1.0,2.0,0.75,0.25,0.0,,0.0,,0.0,,0.0,,0.638139196289,0.638139196289,0.509549023066,0.509549023066,-0.5,-0.5,0.5,0.5,0.0,,1.14768821935,1.14768821935,0.286922054839
2013-09-09,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,-0.42567472334,-0.42567472334,-0.541405879241,-0.541405879241,0.0,,0.0,,0.0,,-0.967080602581,-0.967080602581,-0.48354030129
2013-09-10,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,-0.383107251006,-0.383107251006,0.512734708683,0.512734708683,0.0,,0.0,,0.0,,0.129627457677,0.129627457677,0.0648137288386
2013-09-11,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,-0.344796525905,-0.344796525905,0.461461237815,0.461461237815,0.0,,0.0,,0.0,,0.116664711909,0.116664711909,0.0583323559547
2013-09-12,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,0.0,1.0,1.0,0.0,,,,,3,1.0,2.0,-1.0,0.333333333333,0.666666666667,0.0,,0.0,,0.0,,0.0,,-0.310316873315,-0.310316873315,0.415315114033,0.415315114033,0.0,,-0.55,-0.55,0.0,,-0.445001759281,-0.445001759281,-0.14833391976
2013-09-13,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,0.720714814017,0.720714814017,-0.62621639737,-0.62621639737,0.0,,0.0,,0.0,,0.0944984166467,0.0944984166467,0.0472492083233
2013-09-14,,,,,0.0,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,1.0,2.0,-1.0,0.333333333333,0.666666666667,0.0,,0.0,,0.0,,0.0,,0.148643332615,0.148643332615,-0.563594757633,-0.563594757633,0.0,,0.0,,0.0,,-0.414951425018,-0.414951425018,-0.207475712509
2013-09-15,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,3,1.0,2.0,-1.0,0.333333333333,0.666666666667,0.0,,0.0,,0.0,,0.0,,0.633778999353,0.633778999353,-0.50723528187,-0.50723528187,-0.45,-0.45,0.0,,0.0,,-0.323456282516,-0.323456282516,-0.107818760839
2013-09-16,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,
2013-09-17,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,-0.429598900582,-0.429598900582,-0.456511753683,-0.456511753683,0.0,,0.0,,0.0,,-0.886110654265,-0.886110654265,-0.443055327132
2013-09-18,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,2.0,0.0,2.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.613360989476,0.613360989476,0.589139421686,0.589139421686,0.0,,0.0,,0.0,,1.20250041116,1.20250041116,0.601250205581
2013-09-19,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,-0.447975109471,-0.447975109471,-0.469774520483,-0.469774520483,0.0,,0.0,,0.0,,-0.917749629954,-0.917749629954,-0.458874814977
2013-09-20,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,2.0,0.0,2.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.596822401476,0.596822401476,0.577202931565,0.577202931565,0.0,,0.0,,0.0,,1.17402533304,1.17402533304,0.587012666521
2013-09-21,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,2.0,0.0,2.0,1.0,0.0,0.0,,0.0,,0.0,,0.0,,0.537140161328,0.537140161328,0.519482638409,0.519482638409,0.0,,0.0,,0.0,,1.05662279974,1.05662279974,0.528311399869
2013-09-22,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,4,2.0,2.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,0.483426145195,0.483426145195,-0.532465625432,-0.532465625432,-0.405,-0.405,0.505,0.505,0.0,,0.0509605197633,0.0509605197633,0.0127401299408
2013-09-23,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,-0.564916469324,-0.564916469324,0.0,,0.0,,0.0,,0.0,,-0.564916469324,-0.564916469324,-0.564916469324
2013-09-24,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,0.491575177608,0.491575177608,-0.479219062889,-0.479219062889,0.0,,0.0,,0.0,,0.0123561147194,0.0123561147194,0.00617805735969
2013-09-25,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,0.442417659847,0.442417659847,-0.4312971566,-0.4312971566,0.0,,0.0,,0.0,,0.0111205032474,0.0111205032474,0.00556025162372
2013-09-26,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,-0.601824106137,-0.601824106137,-0.38816744094,-0.38816744094,0.0,,0.0,,0.0,,-0.989991547077,-0.989991547077,-0.494995773539
2013-09-27,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,-0.541641695524,-0.541641695524,0.650649303154,0.650649303154,0.0,,0.0,,0.0,,0.10900760763,0.10900760763,0.0545038038152
2013-09-28,,,,,0.0,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,-0.487477525971,-0.487477525971,0.585584372839,0.585584372839,0.0,,0.0,,0.0,,0.0981068468674,0.0981068468674,0.0490534234337
2013-09-29,,,,,0.0,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,4,2.0,2.0,0.0,0.5,0.5,0.0,,0.0,,0.0,,0.0,,0.561270226626,0.561270226626,0.527025935555,0.527025935555,-0.3645,-0.3645,-0.5455,-0.5455,0.0,,0.178296162181,0.178296162181,0.0445740405452
2013-09-30,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,
2013-10-01,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,
2013-10-02,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,
2013-10-03,0.0,1.0,1.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,2.0,-2.0,0.0,1.0,-0.5,-0.5,0.0,,-0.5,-0.5,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-1.0,-1.0,-0.5
2013-10-04,,,,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,1.0,0.0,0.5,0.5,0.0,,0.5,0.5,-0.45,-0.45,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.05,0.05,0.025
2013-10-05,,,,,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,,-0.55,-0.55,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.55,-0.55,-0.55
2013-10-06,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,1,0.0,1.0,-1.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.32805,-0.32805,0.0,,0.0,,-0.32805,-0.32805,-0.32805
