,11,10,aa,12,ma,ba,5+6,pro,phd,sc1,7+8,hs,9,ns,n4,sc2,population,population_over_18,income,z_income,mbsa,workforce,mbsa_workforce,z_mbsa_workforce,education,z_education,ses,year,ZIP,desc
10012,0.005108304832061738,0.003924405858107515,0.016530737525212662,0.008265368762606333,0.1537972463386828,0.36667982109971065,0.015324914496185213,0.056279049372972026,0.06496097518196965,0.009186179075681838,0.011290888362711568,0.06518021573270193,0.002674734718933614,0.008002280101727616,0.005327545382794001,0.05454704902218714,22806.0,20703.0,72716.5,1.3849138167320332,0.35600280627904934,0.786525475751995,0.4525981326768803,1.443888928960479,13.06065289836008,1.9170143115976928,4.745817057290205,2011.5,10012,Manhattan:Greenwich Village and Soho
10013,0.008351742045498586,0.016936015192031934,0.012033484478549007,0.007034065806301593,0.10025965972948882,0.21640894469635313,0.048812153625547416,0.05481920706894547,0.018718753633298453,0.010754563422857806,0.030597217377824282,0.10324380885943495,0.009766306243460064,0.0305003294190598,0.008952447389838391,0.04456846103166298,25803.0,21692.0,75938.5,1.504589377704796,0.20786342673332558,0.5677440607681277,0.3660758889112017,0.7160895392456645,9.671356043870867,0.16399773946769416,2.3846766564181547,2011.5,10013,Manhattan:Greenwich Village and Soho
10014,0.002866698518872432,0.004491161012900143,0.022408026755852843,0.001512979773849339,0.19491957318044273,0.369071508201943,0.0014652014652014652,0.08235387800605193,0.034511864946647555,0.011450867972607102,0.0019111323459149545,0.044593088071348944,0.002118171683389075,0.002150023889154324,0.0010192705844879759,0.058767319636884856,31395.0,28742.0,101630.0,2.470896946649108,0.3674788979136805,0.7516005733397038,0.4890489144756424,1.7500833759226087,13.41755056537665,2.102474708835895,6.323455031407612,2011.5,10014,Manhattan:Greenwich Village and Soho
10016,0.0015146319158664838,0.005058299039780521,0.02471040999847584,0.002610120408474318,0.17138203017832648,0.3430117360158512,0.00313404968754763,0.09259259259259259,0.02231938728852309,0.012574302697759488,0.004505791800030483,0.0446197226032617,0.0049439871970736165,0.0029816338972717574,0.0014670019814052736,0.0494017680231672,52488.0,48826.0,88591.0,1.9814404813058997,0.37612406645328456,0.7692329675354366,0.4890996753763881,1.7505897715125207,12.526310775796372,1.6417347023308801,5.3737649551493005,2011.5,10016,Manhattan:Gramercy Park and Murray Hill
10017,0.0035690317857360746,0.0013421999877981819,0.025135745226038682,0.003630040876090537,0.1839729119638826,0.35702519675431643,0.0009151363553169423,0.08050149472271369,0.022207308889024467,0.0190348361905924,0.0011591727167347935,0.046092367762796654,0.004026599963394545,0.0048502226831797935,0.0012201818070892562,0.05896528582758831,16391.0,15317.0,107927.5,2.7085133903262006,0.3839607101458117,0.7849429565005186,0.4893834340377625,1.7545686256607804,12.94094320053688,1.8546597515765775,6.317741767563559,2011.5,10017,Manhattan:Gramercy Park and Murray Hill
10018,0.009813639968279143,0.006245043616177637,0.029639175257731958,0.012787470261697065,0.1721847739888977,0.30372720063441716,0.022105471847739887,0.06205392545598731,0.013283108643933386,0.03221649484536082,0.011994448850118952,0.1028945281522601,0.004262490087232355,0.0204203013481364,0.012093576526566218,0.05749405233941317,5044.0,4688.0,66980.0,1.1680915437681527,0.40057494052339415,0.8818398096748612,0.4542094588175243,1.4581488854348188,12.734932593180016,1.7447924507593693,4.371032879962341,2011.5,10018,Manhattan:Chelsea and Clinton
10019,0.007352593503238924,0.008262802023736346,0.029280344224313207,0.003723580311125822,0.16384935457941274,0.29493120242091825,0.007388056172868694,0.07284032341954702,0.025710435481583055,0.019173483379828833,0.010130502624237554,0.07982646933661167,0.005295758664712279,0.01055605465979479,0.005709489810392926,0.06105489621258688,42298.0,39006.0,82928.0,1.7682268651994217,0.3297437231074756,0.6828809872807224,0.4828988341306572,1.6985057696344894,12.239650810913046,1.4928196313748652,4.959552266208776,2011.5,10019,Manhattan:Chelsea and Clinton
10021,0.002019080904926085,0.0036721295990176164,0.02267038209039815,0.0038138194870826056,0.17928493836489867,0.3215533934728192,0.0027747603079393566,0.11378878760685779,0.03615453643791622,0.014700325886742548,0.0025031880224814624,0.05412553724082558,0.0009800217257828366,0.001570396259386955,0.0011099041231757427,0.04745430501109904,42346.0,36719.0,114661.5,2.962518120068527,0.33039720398620886,0.6122301988381429,0.5396407236383953,2.1767612949212403,12.996192084258254,1.8836826451867097,7.022962060176477,2011.5,10021,Manhattan:Upper East Side
10022,0.0017354415734670266,0.00030530916570253245,0.0231070831726443,0.0031816428846895488,0.17444401594035222,0.3334297467540815,0.0009319964005656254,0.09487080601619746,0.027734927368556372,0.01666345288597506,8.034451729014013e-05,0.05493958092299782,1.6068903458028024e-05,0.0024906800359943437,3.213780691605605e-05,0.060097698933024815,31116.0,28315.0,123264.5,3.2858262385987116,0.3192409050006427,0.609589921583751,0.5236630626498489,2.04158477767987,12.72871673736984,1.7453714964051497,7.072782512683731,2011.5,10022,Manhattan:Gramercy Park and Murray Hill
10023,0.0033610890604151536,0.002947286638404243,0.01589339098417417,0.005210532538382286,0.2258685628388535,0.2718935261033324,0.0019761176887867988,0.10518181971726316,0.04352525883763744,0.012726535713682503,0.006620838752174574,0.05194487138345128,0.0021281267417703987,0.004610941273835864,0.0007769351596939551,0.05515395139088283,59207.0,51342.0,102376.5,2.500907524056979,0.32693769317817145,0.6262350735554918,0.5220907454083885,2.0283680594420783,13.031541878494096,1.9024202242470556,6.431695807746112,2011.5,10023,Manhattan:Upper West Side
10024,0.004005317404139979,0.0036772957201802394,0.017350620651554648,0.006638123025395784,0.19639866719610516,0.27225799768658393,0.004057110301607306,0.10853201664278439,0.04722649034062462,0.01000466136077206,0.007052466205134402,0.06198746611881291,0.0038240422630043333,0.0042038568444314,0.004713153669526786,0.056333408145296346,57923.0,48627.0,100030.0,2.4113277552236108,0.32404226300433336,0.6284981786164391,0.5156487838845516,1.97366379466831,12.826006077033302,1.7964830946084644,6.181474644500385,2011.5,10024,Manhattan:Upper West Side
10025,0.01040672032010185,0.005785931887418724,0.028270358750511527,0.011810576092393034,0.19954076297003592,0.2308063929432092,0.007689946801254944,0.06105351702814532,0.05344882462601737,0.015266221070340563,0.01570386031919247,0.07434751966534807,0.005973491565498113,0.009275678625017051,0.005859819033328786,0.06522529895875961,87972.0,74437.0,55130.5,0.7222623562830841,0.2644591460919383,0.5915518574091756,0.44700115571900545,1.397198536418609,12.222567976174238,1.4832262753204126,3.602687168022106,2011.5,10025,Manhattan:Upper West Side
10026,0.025735181144946686,0.015118458654703008,0.040300525458623976,0.023107888025074515,0.10768828934025751,0.16458224502965307,0.01215315121531512,0.020588144915957347,0.010063608149217957,0.027363795593522415,0.020326952032695203,0.15551731555173157,0.009787050978705098,0.012798451279845129,0.01097010109701011,0.08338198690962725,32543.0,25550.0,27872.5,-0.30306508415437716,0.17922441077958393,0.5300832744368988,0.3378491675367613,0.47938987586998844,10.039916418277357,0.35390369487535345,0.5302284865909647,2011.5,10026,Manhattan:Central Harlem
10027,0.021305635684277777,0.016862524925948155,0.04117863434844055,0.0231835517782123,0.11767951522660833,0.13769771358875574,0.016910924825276362,0.024296749462761117,0.03440264844249124,0.0219348343755445,0.019960118482953558,0.15028168741409018,0.013464851993107853,0.01915668015410528,0.007463264476409889,0.07274504869029871,51653.0,41149.0,26572.5,-0.3517897141271301,0.15819991094418523,0.5168431649662169,0.30606666012143263,0.2130302400690674,10.052446130912049,0.36049585948602136,0.2217363854279587,2011.5,10027,Manhattan:Central Harlem
10028,0.002934441900273437,0.0003223439966209457,0.023464419891959187,0.0021341395638352265,0.1915390258542116,0.30896116310606225,0.0022119467354333863,0.1151879598959607,0.032401129315519195,0.013082720138719072,0.0013560678478536335,0.05043016250583554,0.0005446502011871152,0.0028121734877620433,0.0007002645443834338,0.04230487072894204,44983.0,38476.0,109692.0,2.775634145580008,0.33835004334970986,0.6593602027432586,0.5131352500316297,1.952830816624767,12.79148789542716,1.7780776956723363,6.5065426578771115,2011.5,10028,Manhattan:Upper East Side
10029,0.031133492849591007,0.024922096711368316,0.03772049412943075,0.030375326915586223,0.047861832953091085,0.10501641533581882,0.027210505814924044,0.023315341383339825,0.008701519114128317,0.023837015191141283,0.03308107506538312,0.18599410160814644,0.02734266317956708,0.023990039508096375,0.01766039730677202,0.06298341772856268,71884.0,55261.0,23855.5,-0.45407100859464244,0.11369706749763508,0.4814145011407267,0.23608865030461718,-0.3757636085877327,8.650955010850815,-0.36441664883294045,-1.1942512660153155,2011.5,10029,Manhattan:East Harlem
10030,0.03171291866028708,0.022411483253588518,0.04522488038277512,0.03249760765550239,0.047138755980861244,0.12440191387559808,0.030200956937799044,0.017186602870813396,0.006660287081339713,0.024956937799043063,0.02273684210526316,0.19110047846889952,0.012861244019138757,0.01925358851674641,0.007291866028708134,0.09737799043062201,26125.0,20019.0,22819.5,-0.49328870162259303,0.12164593301435406,0.49577033492822964,0.24542104691360528,-0.29900871332173773,9.21842105263158,-0.0708823360621343,-0.8631797510064649,2011.5,10030,Manhattan:Central Harlem
10031,0.023734741951602543,0.01797059033478478,0.039331858091227065,0.01795274466414448,0.05845349418231137,0.12396495110286244,0.04070597473053037,0.011501534727675067,0.006629666642872439,0.02124527089728032,0.04572953101577557,0.14542437004782638,0.017997358840745235,0.023931044328645873,0.014758369619530302,0.09251195659932901,56036.0,44843.0,23147.0,-0.4806463696101407,0.1199229067028339,0.544284031693911,0.22032534541017298,-0.507611750793742,8.558493646941251,-0.4125641777385454,-1.400822298142428,2011.5,10031,Manhattan:Inwood and Washington Heights
10032,0.026153791724894307,0.03088570872618563,0.03766959721214909,0.028294210256319542,0.050361748421220216,0.10140453910243938,0.053988077338097684,0.011338911393748562,0.007208434310378377,0.020024411384903858,0.052617148113424494,0.142532415842635,0.029532468910863065,0.028612619624630735,0.03354796483345421,0.09286939909076436,56531.0,45605.0,18550.0,-0.6537034136017094,0.09299322495621871,0.540199182749288,0.17227356850252187,-0.9120628670404602,8.545523694963826,-0.41888564160344177,-1.9846519222456114,2011.5,10032,Manhattan:Inwood and Washington Heights
10033,0.021567888438707244,0.023348723263921605,0.033110336379911426,0.025007066804861963,0.05981343635164421,0.13108451898614906,0.03497597286346933,0.020880052765476304,0.018618675209648543,0.022792801281447284,0.04139263167813059,0.14529350796193347,0.01987185527183643,0.022076698388768492,0.03395835296334684,0.08476396871761048,53065.0,42751.0,23439.0,-0.4699719244688981,0.12579854894940168,0.5579854894940168,0.22554667225805,-0.464642037102306,9.027650051823237,-0.16963239575649297,-1.104246357327697,2011.5,10033,Manhattan:Inwood and Washington Heights
10034,0.025105899369769605,0.01960429796466577,0.03889864655439612,0.01694389916313669,0.07234734993284431,0.14770379171402004,0.04606622584977787,0.012307573096394256,0.008794813513792746,0.02629403864035541,0.0493465234011778,0.12914557288976136,0.021696456245479903,0.022703791714020045,0.023336605021179874,0.08100010331645832,38716.0,30681.0,22710.5,-0.4972823040044629,0.13252918689947307,0.5609825395185453,0.2362281333652666,-0.3740785544110484,9.087115146192788,-0.13852100650345117,-1.0098818649189625,2011.5,10034,Manhattan:Inwood and Washington Heights
10035,0.034953234982161796,0.03294442837399158,0.033426541959952434,0.03281586475106868,0.045543663420435185,0.10071352810722206,0.035065728152219325,0.005640728955741973,0.008870889981679684,0.020136277440298268,0.04302060232057339,0.1741715681547906,0.031980201202069874,0.0320926943721274,0.027753672098479735,0.06866904509369073,31113.0,23588.0,18185.5,-0.6675730714862127,0.09695304213672742,0.4302703050171954,0.22536786755451138,-0.4658648245274147,8.38535338925851,-0.5014783738530949,-1.6349162698667223,2011.5,10035,Manhattan:East Harlem
10036,0.005649600596001821,0.007346550225570134,0.028848143702661314,0.007180994164148835,0.1508629609701585,0.2812383593394313,0.006229046810976367,0.05142585157899093,0.014258515789909358,0.02290881999917222,0.01100947808451637,0.09391167584123174,0.005090848888704938,0.007160299656471173,0.005090848888704938,0.07416911551674185,24161.0,22464.0,65805.0,1.123676653287172,0.293944787053516,0.679214436488556,0.43277000672844557,1.2782770423529675,11.587651587268738,1.1550699779505125,3.5570236735906517,2011.5,10036,Manhattan:Chelsea and Clinton
10037,0.02026109043652903,0.02014294996751137,0.06273258904837853,0.0215311004784689,0.060163033847244377,0.1438360210290035,0.009864729162974777,0.04052218087305806,0.006645401382243487,0.02696556205328135,0.01397011046133853,0.13444385374209936,0.008771929824561403,0.008742394707306988,0.005080040167759466,0.13742690058479534,16929.0,13793.0,27516.0,-0.3164490414377432,0.15124933545986177,0.46697973890956346,0.32383508672039957,0.36274514403693925,9.795365940102783,0.22851725596084202,0.2748133585600381,2011.5,10037,Manhattan:Central Harlem
10038,0.006507417920839805,0.008810454715869531,0.01807616089122168,0.01976326924106904,0.10015532108617642,0.21635156124471105,0.02238766000749826,0.06402977880134969,0.015612447110492207,0.02249477799796476,0.020593433667184403,0.08727438273257994,0.01108671201328263,0.039339081998821704,0.014755503186760216,0.06065556210165497,18671.0,16487.0,57916.0,0.8271493055325646,0.2523699855390713,0.623667719993573,0.4045215216265548,1.0402413493509266,9.890391516255157,0.27562003902743376,2.143010693910925,2011.5,10038,Manhattan:Lower Manhattan
10039,0.017269770696965954,0.0192663949610967,0.04719855090362686,0.033613272405417643,0.050039109135070606,0.10435963937260714,0.024103577456671195,0.009077436087439793,0.0016261166687250423,0.03560989666954839,0.02173644559713474,0.1584743320571405,0.012844263307397802,0.017455024494668805,0.009674364991148985,0.08982750813058335,24291.0,18118.0,19272.0,-0.6267618969919473,0.10013996953604215,0.42530155201514963,0.23523590801069874,-0.38289484130810286,8.177648100119388,-0.6092599707073019,-1.618916709007352,2011.5,10039,Manhattan:Central Harlem
10040,0.023299502293354153,0.023299502293354153,0.03036254513516151,0.027349468137015713,0.07879135356689763,0.14429833121889335,0.033631794671611204,0.015175173221430662,0.012576851761491169,0.019139748218990924,0.046001268663999215,0.13564945837806186,0.01779789206597053,0.016919586220357177,0.0195789011417976,0.08314628671806382,40988.0,32509.0,22522.0,-0.5045524114340022,0.11149604762369475,0.5152239679906314,0.21627107885831648,-0.5417983509977804,9.165737532936468,-0.09860727333795791,-1.1449580357697406,2011.5,10040,Manhattan:Inwood and Washington Heights
10044,0.026733585987913554,0.010550035849636381,0.02745057871555874,0.005377445457338932,0.176380211000717,0.18488169619993855,0.009781829355730822,0.05525965379494008,0.08480999692717403,0.04506811430912629,0.022329202089521664,0.13351428864078663,0.012137662603707876,0.02990883949605654,0.004353170132131517,0.06898494315271946,9763.0,7936.0,38830.0,0.10937346403805118,0.26871863156816556,0.5835808665369251,0.4601910307955098,1.5065216474423764,12.928864078664343,1.848164924877223,3.4640600363576506,2011.5,10044,Manhattan:Upper East Side
10128,0.0038753862858097385,0.002756201453269857,0.0214399064561931,0.004050780923745093,0.18607700659817922,0.29474651298755533,0.005771318800634761,0.09153929675102314,0.03808569280881985,0.01088281967760795,0.007917815083938863,0.048517497703165456,0.004585316963167126,0.004042428798129124,0.0031988641109162285,0.053144575294412424,59865.0,50931.0,93086.5,2.150817036769891,0.31981124196107913,0.6303349202372004,0.5073927091631707,1.904408626252859,12.372496450346613,1.5610065909319935,5.616232253954743,2011.5,10128,Manhattan:Upper East Side
10280,0.0,0.0,0.03654654272252643,0.006303323570609958,0.18833566789761874,0.32096014262065453,0.0009550490258499936,0.06277855596587291,0.05953138927798293,0.005602954284986629,0.002992486947663313,0.03183496752833312,0.0,0.007767732076913282,0.0,0.04622437285113969,7853.0,6539.0,85808.0,1.8773364820735465,0.4273526041003438,0.6901184260792055,0.6199223055421155,2.8489053501806922,12.397746084298994,1.5766842697023642,6.3029261019566025,2011.5,10280,Manhattan:Lower Manhattan
10301,0.020004325259515572,0.010813148788927335,0.047064230103806226,0.014868079584775087,0.07066392733564014,0.12866295415224915,0.015233023356401382,0.019382569204152246,0.005866133217993079,0.027587045847750864,0.010475237889273356,0.18212045847750863,0.009704801038062283,0.009894031141868511,0.008839749134948097,0.0879244160899654,36992.0,28284.0,27656.0,-0.3110867175194687,0.1321231617647059,0.4803065527681661,0.27518459353444374,-0.04673095199048659,8.90941284602076,-0.2302182896309668,-0.5880359591409221,2011.5,10301,Staten Island:Stapleton and St. George
10302,0.01800590530422862,0.017505008963408203,0.041073499947274064,0.015369608773594855,0.029737424865548874,0.0717599915638511,0.023093957608351787,0.009042497100073816,0.0008172519244964674,0.026784772751239062,0.011467889908256881,0.1898660761362438,0.016845934830749764,0.00719708952863018,0.009965200885795635,0.07816619213329115,18966.0,13757.0,22904.5,-0.48995571047220166,0.07376357692713276,0.4007434356216387,0.1840410127928669,-0.8126115699812408,7.02579616155225,-1.2052599295795206,-2.507827210032963,2011.5,10302,Staten Island:Port Richmond
10303,0.01604919468453718,0.016144385637589003,0.05262155884704718,0.015554201728667708,0.034535277767201,0.07752351216540379,0.01703918059627613,0.0024559265887370064,0.0006663366713627537,0.022122377489243422,0.013726535430072725,0.21431291170087197,0.011004074172790618,0.010851768647907703,0.0026843848760613794,0.07640025891939231,26263.0,18458.0,22396.5,-0.5091023389732625,0.09699958115980657,0.41352853824772495,0.23457559203861356,-0.38807170613759145,7.334510528119408,-1.0447700270068592,-1.9419440721177132,2011.5,10303,Staten Island:Port Richmond
10304,0.015461279789463425,0.011927969199278717,0.03452897314683952,0.021577562259369364,0.048223597641210585,0.10341634582581997,0.02113894439300161,0.02244261416248355,0.006835128417564208,0.02992348554997807,0.02099273843754569,0.19981480578975583,0.0117817632438228,0.018592524002144353,0.006944782884156148,0.07444319898630539,41038.0,30382.0,25383.0,-0.3964976088158473,0.10618207514986111,0.47205029484867683,0.22500364958504526,-0.46883463745500303,8.233027925337492,-0.5802971231793126,-1.445629369450163,2011.5,10304,Staten Island:Stapleton and St. George
10305,0.0161773663052747,0.012133024728956023,0.042733585089535876,0.018906078694116216,0.06257765866731636,0.13091728590571325,0.010573760506760871,0.010598124010232671,0.005006699963454745,0.03415763186746254,0.021196248020465342,0.21888171519064442,0.010281398465099283,0.01673772688512608,0.005177244487757339,0.07836520891704227,41045.0,32124.0,29725.5,-0.23324084805608225,0.12485077354123524,0.4510537215251553,0.2768857184937864,-0.03163539258402046,9.038366427092217,-0.16432115141796938,-0.4291973920580721,2011.5,10305,Staten Island:Stapleton and St. George
10306,0.016840055532517176,0.0073652705407208415,0.06335755368443828,0.01382002416025098,0.0560283432198042,0.12298288949389682,0.0067432342282242215,0.01400032454068478,0.007139895065178588,0.04237960442096533,0.012810342029821682,0.23315543695797197,0.003578962551610984,0.005111515785298307,0.0013071777581450696,0.09408073851035825,55463.0,43643.0,34341.5,-0.059655744497713194,0.1313127670699385,0.4798063573914141,0.2736787271146923,-0.058993964462674464,9.408993382976039,0.027990145262596678,-0.09065956369779099,2011.5,10306,Staten Island:South Shore
10307,0.009599658678802532,0.008959681433549029,0.06321553011448482,0.007395292611818247,0.06833534807651284,0.12234231671762782,0.003484320557491289,0.012124013368413566,0.006506435326743938,0.03569650856858422,0.006257555286923131,0.19675744862404893,0.002204366066984285,0.0026665718552229254,0.0019554860271634787,0.09894759297447202,14063.0,10430.0,37708.5,0.06701329910889281,0.1466614520372609,0.47816966507857495,0.3066570909484318,0.21698982779358794,8.894101543056248,-0.23874159170000966,0.04526153520247107,2011.5,10307,Staten Island:South Shore
10308,0.015641579159196516,0.010427719439464345,0.050931177051699535,0.012165672679375069,0.07211591233397974,0.1280048296805825,0.004719915114704914,0.012074201456221872,0.002817313673118437,0.04013757271962241,0.007756759723391021,0.269291280963009,0.0032197870549924993,0.006091983462002854,0.0014269510811898577,0.09441659653872891,27331.0,21396.0,37789.0,0.07017682824143831,0.1470491383410779,0.5013354798580367,0.29345979996051397,0.10635190919309481,9.846950349420071,0.2547084201041303,0.43123715753866343,2011.5,10308,Staten Island:South Shore
10309,0.014588100686498856,0.007643656242054412,0.04969171116196287,0.011981947622679888,0.06133994406305619,0.11465484363081617,0.004799135519959318,0.013523391812865496,0.004465420798372744,0.044749555047037884,0.008025044495296212,0.22687833714721586,0.005482456140350877,0.008756038647342996,0.001732138316806509,0.09448893974065599,31464.0,23755.0,34331.0,-0.060183792748041164,0.1509026188660056,0.4805333079074498,0.31399287407465937,0.2794247346720634,9.011664124078312,-0.17836486559765324,0.04087607632636901,2011.5,10309,Staten Island:South Shore
10310,0.015184991764753145,0.01233278431687623,0.05457357490057446,0.013758888040814685,0.05786767364319287,0.1021371469891134,0.008074559113003655,0.019262443257140563,0.005443297312497489,0.027678463825171737,0.009159201381914594,0.1873217370345077,0.008536536375687943,0.011469087695336038,0.0026714337363917566,0.0822319527578034,24893.0,17841.0,28544.0,-0.2777726025550228,0.1275057245008637,0.44900172739324307,0.283967138803486,0.027174123786014956,8.213323022536457,-0.5905987317658281,-0.841197210534836,2011.5,10310,Staten Island:Port Richmond
10312,0.009648337919740686,0.006322489153005926,0.05378758462343626,0.011387233467830432,0.06536052538281026,0.13134570256444889,0.005402393935812807,0.012493035976567115,0.003688822109297182,0.04520284300980872,0.005816014721523475,0.2492867151756622,0.0021778400553745378,0.004777742136984451,0.0024479597521651782,0.09179849070619418,59233.0,46035.0,35947.0,0.0007476826478056353,0.1431718805395641,0.5039505005655631,0.28407853614583956,0.027920577596807564,9.499835395809768,0.07472548632502114,0.10339374656963435,2011.5,10312,Staten Island:South Shore
10314,0.014618319249830642,0.010547771003434712,0.046196265791944476,0.01674570066911494,0.06943107403049643,0.1331098988602465,0.006322720195861708,0.012829654983896079,0.004860888270878644,0.034519437610677314,0.009478137887593444,0.25196990765500765,0.0053184535482107415,0.00881853079949133,0.003244553784718508,0.09861423087436565,84141.0,65853.0,32599.0,-0.12520555718575846,0.14527400434984133,0.4898206581809106,0.2965792775186596,0.1333648343766933,9.728137887593444,0.19307290869709592,0.20123218588803077,2011.5,10314,Staten Island:Mid-Island
10451,0.027896240932072984,0.026830072543416135,0.03047922620356122,0.03335897999560343,0.023433721697076283,0.05459441635524291,0.025093427126841063,0.003341393712903935,0.0012969883490877116,0.021411299186634425,0.04579028357880853,0.15402286216750935,0.027951198065508904,0.01880633106177182,0.024708727192789624,0.07903934930754011,45490.0,33068.0,14315.0,-0.8130087804963084,0.05696856451967465,0.377841283798637,0.15072373705488565,-1.0925710967473026,6.729891184875797,-1.3588565727811066,-3.2644364500247174,2011.5,10451,Bronx:High Bridge and Morrisania
10452,0.02766994855538691,0.025252186060256015,0.03624628940617067,0.02259264731561203,0.012941745355881207,0.03782455103493667,0.041249714569705435,0.003163239264462921,0.0005104165267498556,0.018851831455090062,0.038905828150814656,0.16747034882939998,0.028267673172238713,0.023438864188907844,0.021343470026461066,0.08487689559295625,74449.0,52273.0,12839.0,-0.8685417887042299,0.03514486426949993,0.4084205294899864,0.08607084289311617,-1.6357912406222765,6.424273663850421,-1.516245265984409,-4.020578295310916,2011.5,10452,Bronx:High Bridge and Morrisania
10453,0.026416944498921357,0.022095835784794404,0.05121265607635484,0.03494149179577695,0.012845656010982545,0.04572138327776688,0.031195659279597304,0.0050990390272602475,0.0028240831535595217,0.022854154409361314,0.045198404915996596,0.16430018957965614,0.021612080800156894,0.019781656533960905,0.020677256978492514,0.067039288749428,76485.0,53402.0,12721.0,-0.8729673505751518,0.03981826501928483,0.42518140811923905,0.09368132992140069,-1.5713938576140851,6.650183042426619,-1.3995071551627736,-3.8438683633520103,2011.5,10453,Bronx:Central Bronx
10454,0.027100308302136094,0.033335168465095794,0.03424355868751376,0.03381689055274169,0.012043052191147326,0.038730455846729794,0.05849482492842986,0.0003578506936798062,0.0012111869632239593,0.01754844747852896,0.03473904426337811,0.15873430962343096,0.03610162959700507,0.020631468839462673,0.02689385597885928,0.06036665932613962,36328.0,25248.0,11686.5,-0.911787426268166,0.030940321515084787,0.37947313367099755,0.08154153823549787,-1.6737488816883417,6.273494274388902,-1.5939570274171984,-4.1794933353737065,2011.5,10454,Bronx:Hunts Point and Mott Haven
10455,0.030081047381546135,0.030068059019118867,0.028327618453865337,0.03363985868661679,0.010182876142975894,0.04013403990024938,0.04864141729010806,0.0014936616791354947,0.0005455112219451371,0.016871882793017455,0.04273171238570241,0.1570422901080632,0.02592477140482128,0.020080008312551953,0.025665004156275976,0.05562915627597673,38496.0,26964.0,12031.5,-0.8988008043450826,0.03678304239401496,0.35085463424771407,0.10491724320101921,-1.4775967594912127,6.006500675394847,-1.7320124594876394,-4.108410023323935,2011.5,10455,Bronx:Hunts Point and Mott Haven
10456,0.03191349934469201,0.02739783152627189,0.030906707970928156,0.037787441915882285,0.011587036816394614,0.04400691052067199,0.03440962707017753,0.0017633742404384607,0.0012033837721911115,0.01895627308471345,0.03928273561301084,0.158096032407959,0.026242106517335877,0.032199451924222564,0.025467651614440603,0.08906827117836291,83930.0,57287.0,12138.5,-0.8949139020777135,0.04220183486238532,0.3854283331347551,0.10948653843190338,-1.4389477717029315,6.562441915882283,-1.4455359775972925,-3.7793976513779373,2011.5,10456,Bronx:High Bridge and Morrisania
10457,0.029239207152099753,0.02551170450535231,0.033194624161863306,0.028437830843430184,0.015711386895659336,0.042443536054581815,0.03375338195506411,0.004146570991648042,0.0008675449947065051,0.022401776261616282,0.0392821432772615,0.14990148217856722,0.02164451241030467,0.023967768497823786,0.024776496882719677,0.07467503823079638,68008.0,46863.0,12580.0,-0.8783525704993969,0.04309787083872486,0.37269880014115986,0.1156040499725417,-1.3871785623789592,6.232700564639455,-1.6152833816080883,-3.8808145144864445,2011.5,10457,Bronx:Central Bronx
10458,0.028849928038728247,0.025565877273321994,0.032029307863404424,0.026049980374198613,0.013424048148632736,0.048514981028391996,0.04020018317414628,0.003787779667669763,0.0009158707313881983,0.01633520868768808,0.03304330760172707,0.15115138034803088,0.023838806751275678,0.01710061494177679,0.01687164725892974,0.07309302629857387,76430.0,53974.0,13332.0,-0.8501318256801313,0.042365563260499804,0.3958785817087531,0.10701853344704054,-1.459494419640805,6.138594138427319,-1.6644924098432767,-3.9741186551642134,2011.5,10458,Bronx:Bronx Park and Fordham
10459,0.03244747944847984,0.026466878343699707,0.032730198773433083,0.03458962202601018,0.011895959288417208,0.04041798964812318,0.03685137662563612,0.0022508807794354314,0.0018702970727676048,0.020127441172632772,0.03306728719933887,0.13071419251011265,0.02484667913531382,0.02241094341263973,0.025390370144839285,0.06442738462876778,45982.0,31739.0,12230.0,-0.8914108359845987,0.04841024748814754,0.35201818102735855,0.13751295651226358,-1.2037307951821918,5.835451915967118,-1.8212588795037528,-3.9164005106705435,2011.5,10459,Bronx:Hunts Point and Mott Haven
10460,0.027242335870261043,0.025588590938189062,0.03876520378405292,0.03468418806458497,0.010464826801337222,0.04743402802475283,0.03863183725727292,0.0014581406927946512,0.0003378618678426631,0.01669748915285582,0.03521765417170496,0.1568745999004197,0.025384095597126396,0.0219610214097731,0.024575005334661074,0.06507397396685397,56236.0,39132.0,12883.5,-0.8667553739483187,0.047923038622946154,0.3900081798136425,0.1228139275090738,-1.3263128785018548,6.206140194892951,-1.6291311731158729,-3.8221994255660467,2011.5,10460,Bronx:Central Bronx
10461,0.019449450071459644,0.018558793678410904,0.050177095631641085,0.021147911100064212,0.04850970401209636,0.11702810745872946,0.021624308705648417,0.010863936701257276,0.009942210899148698,0.03146295490793098,0.025373350732202406,0.22609208972845335,0.012976656517326372,0.019169825389921083,0.013608401168209782,0.10277760516994966,48279.0,38050.0,25560.5,-0.3900623350050545,0.13508979059218296,0.5094658132935646,0.26516249538305936,-0.13053826001876748,9.39419830568156,0.02036399019492175,-0.5002366048289002,2011.5,10461,Bronx:Southeast Bronx
